s,m/s,,s
 1.746E+01, 1.287E-02, 6.680E+00, 6.937E+03
 1.748E+01, 1.256E-02, 6.895E+00, 6.946E+03
 1.750E+01, 1.205E-02, 7.000E+00, 6.954E+03
 1.752E+01, 1.223E-02, 6.684E+00, 6.962E+03
 1.754E+01, 1.203E-02, 6.947E+00, 6.971E+03
 1.756E+01, 1.184E-02, 7.000E+00, 6.979E+03
 1.758E+01, 1.095E-02, 6.944E+00, 6.988E+03
 1.760E+01, 1.156E-02, 6.789E+00, 6.996E+03
 1.762E+01, 1.256E-02, 6.158E+00, 7.004E+03
 1.764E+01, 1.336E-02, 6.053E+00, 7.013E+03
 1.766E+01, 1.284E-02, 6.167E+00, 7.021E+03
 1.768E+01, 1.233E-02, 6.105E+00, 7.029E+03
 1.770E+01, 1.308E-02, 6.579E+00, 7.038E+03
 1.772E+01, 1.178E-02, 6.947E+00, 7.046E+03
 1.774E+01, 1.210E-02, 7.500E+00, 7.054E+03
 1.776E+01, 1.300E-02, 7.474E+00, 7.063E+03
 1.778E+01, 1.324E-02, 6.684E+00, 7.071E+03
 1.780E+01, 1.312E-02, 7.105E+00, 7.080E+03
 1.782E+01, 1.277E-02, 7.222E+00, 7.088E+03
 1.784E+01, 1.177E-02, 6.895E+00, 7.097E+03
 1.786E+01, 1.298E-02, 7.053E+00, 7.105E+03
 1.788E+01, 1.299E-02, 7.389E+00, 7.114E+03
 1.790E+01, 1.323E-02, 7.526E+00, 7.122E+03
 1.792E+01, 1.339E-02, 7.263E+00, 7.131E+03
 1.794E+01, 1.277E-02, 6.789E+00, 7.140E+03
 1.796E+01, 1.273E-02, 6.799E+00, 7.149E+03
 1.798E+01, 1.288E-02, 6.607E+00, 7.158E+03
 1.800E+01, 1.269E-02, 6.905E+00, 7.167E+03
 1.802E+01, 1.158E-02, 7.000E+00, 7.177E+03
 1.804E+01, 1.307E-02, 6.822E+00, 7.187E+03
 1.806E+01, 1.131E-02, 7.050E+00, 7.196E+03
 1.808E+01, 1.294E-02, 6.263E+00, 7.205E+03
 1.810E+01, 1.254E-02, 7.020E+00, 7.213E+03
 1.812E+01, 1.268E-02, 7.176E+00, 7.221E+03
 1.814E+01, 1.310E-02, 6.833E+00, 7.229E+03
 1.816E+01, 1.322E-02, 6.167E+00, 7.237E+03
 1.818E+01, 1.200E-02, 6.944E+00, 7.245E+03
 1.820E+01, 1.305E-02, 6.824E+00, 7.253E+03
 1.822E+01, 1.393E-02, 6.056E+00, 7.261E+03
 1.824E+01, 1.322E-02, 6.389E+00, 7.269E+03
 1.826E+01, 1.221E-02, 6.556E+00, 7.277E+03
 1.828E+01, 1.327E-02, 6.824E+00, 7.285E+03
 1.830E+01, 1.297E-02, 7.222E+00, 7.293E+03
 1.832E+01, 1.350E-02, 6.851E+00, 7.301E+03
 1.834E+01, 1.345E-02, 7.056E+00, 7.310E+03
 1.836E+01, 1.282E-02, 6.500E+00, 7.317E+03
 1.838E+01, 1.346E-02, 6.611E+00, 7.325E+03
 1.840E+01, 1.355E-02, 6.778E+00, 7.333E+03
 1.842E+01, 1.276E-02, 7.212E+00, 7.341E+03
 1.844E+01, 1.250E-02, 7.200E+00, 7.350E+03
 1.846E+01, 1.264E-02, 6.762E+00, 7.359E+03
 1.848E+01, 1.232E-02, 7.050E+00, 7.368E+03
 1.850E+01, 1.283E-02, 6.762E+00, 7.378E+03
 1.852E+01, 1.181E-02, 7.150E+00, 7.387E+03
 1.854E+01, 1.336E-02, 6.500E+00, 7.396E+03
 1.856E+01, 1.317E-02, 6.476E+00, 7.405E+03
 1.858E+01, 1.324E-02, 8.515E+00, 7.414E+03
 1.860E+01, 1.270E-02, 6.526E+00, 7.423E+03
 1.862E+01, 1.031E-02, 7.056E+00, 7.431E+03
 1.864E+01, 1.216E-02, 6.579E+00, 7.439E+03
 1.866E+01, 1.140E-02, 5.951E+00, 7.448E+03
 1.868E+01, 1.249E-02, 6.158E+00, 7.456E+03
 1.870E+01, 1.240E-02, 6.888E+00, 7.465E+03
 1.872E+01, 1.162E-02, 6.706E+00, 7.472E+03
 1.874E+01, 1.266E-02, 6.588E+00, 7.480E+03
 1.876E+01, 1.235E-02, 7.167E+00, 7.488E+03
 1.878E+01, 1.299E-02, 7.000E+00, 7.496E+03
 1.880E+01, 1.269E-02, 6.444E+00, 7.504E+03
 1.882E+01, 1.259E-02, 6.294E+00, 7.511E+03
 1.884E+01, 1.249E-02, 6.556E+00, 7.519E+03
 1.886E+01, 1.304E-02, 6.720E+00, 7.527E+03
 1.888E+01, 1.280E-02, 6.600E+00, 7.534E+03
 1.890E+01, 1.179E-02, 6.604E+00, 7.541E+03
 1.892E+01, 1.336E-02, 6.778E+00, 7.549E+03
 1.894E+01, 1.238E-02, 6.611E+00, 7.557E+03
 1.896E+01, 1.320E-02, 6.444E+00, 7.565E+03
 1.898E+01, 1.230E-02, 6.611E+00, 7.573E+03
 1.900E+01, 1.218E-02, 6.221E+00, 7.581E+03
 1.902E+01, 1.223E-02, 6.684E+00, 7.589E+03
 1.904E+01, 1.259E-02, 7.065E+00, 7.597E+03
 1.906E+01, 1.234E-02, 6.563E+00, 7.605E+03
 1.908E+01, 1.137E-02, 7.647E+00, 7.612E+03
 1.910E+01, 1.182E-02, 7.000E+00, 7.620E+03
 1.912E+01, 1.235E-02, 7.588E+00, 7.628E+03
 1.914E+01, 1.305E-02, 7.209E+00, 7.636E+03
 1.916E+01, 1.097E-02, 7.000E+00, 7.644E+03
 1.918E+01, 1.121E-02, 6.788E+00, 7.653E+03
 1.920E+01, 1.223E-02, 6.388E+00, 7.662E+03
 1.922E+01, 1.390E-02, 6.216E+00, 7.671E+03
 1.924E+01, 1.171E-02, 7.124E+00, 7.679E+03
 1.926E+01, 1.091E-02, 7.465E+00, 7.688E+03
 1.928E+01, 1.272E-02, 7.263E+00, 7.696E+03
 1.930E+01, 1.191E-02, 6.611E+00, 7.705E+03
 1.932E+01, 1.287E-02, 7.263E+00, 7.713E+03
 1.934E+01, 1.313E-02, 7.305E+00, 7.721E+03
 1.936E+01, 1.240E-02, 7.824E+00, 7.728E+03
 1.938E+01, 1.352E-02, 7.235E+00, 7.736E+03
 1.940E+01, 1.325E-02, 6.706E+00, 7.744E+03
 1.942E+01, 1.229E-02, 7.353E+00, 7.751E+03
 1.944E+01, 1.305E-02, 7.125E+00, 7.758E+03
 1.946E+01, 1.248E-02, 6.765E+00, 7.766E+03
 1.948E+01, 1.288E-02, 6.824E+00, 7.773E+03
 1.950E+01, 1.296E-02, 6.706E+00, 7.781E+03
 1.952E+01, 1.363E-02, 6.471E+00, 7.789E+03
 1.954E+01, 1.293E-02, 6.902E+00, 7.796E+03
 1.956E+01, 1.372E-02, 6.316E+00, 7.805E+03
 1.958E+01, 1.301E-02, 6.675E+00, 7.813E+03
 1.960E+01, 1.283E-02, 7.235E+00, 7.821E+03
 1.962E+01, 1.299E-02, 6.737E+00, 7.829E+03
 1.964E+01, 1.392E-02, 6.368E+00, 7.837E+03
 1.966E+01, 1.247E-02, 6.600E+00, 7.846E+03
 1.968E+01, 1.232E-02, 6.421E+00, 7.855E+03
 1.970E+01, 1.319E-02, 6.362E+00, 7.864E+03
 1.972E+01, 1.299E-02, 6.364E+00, 7.874E+03
 1.974E+01, 1.337E-02, 6.286E+00, 7.883E+03
 1.976E+01, 1.301E-02, 6.455E+00, 7.893E+03
 1.978E+01, 1.287E-02, 7.227E+00, 7.902E+03
 1.980E+01, 1.243E-02, 7.281E+00, 7.912E+03
 1.982E+01, 1.253E-02, 6.600E+00, 7.921E+03
 1.984E+01, 1.289E-02, 6.350E+00, 7.930E+03
 1.986E+01, 1.245E-02, 6.700E+00, 7.939E+03
 1.988E+01, 1.162E-02, 6.750E+00, 7.948E+03
 1.990E+01, 1.266E-02, 6.158E+00, 7.956E+03
 1.992E+01, 1.241E-02, 6.374E+00, 7.965E+03
 1.994E+01, 1.247E-02, 6.204E+00, 7.973E+03
 1.996E+01, 1.248E-02, 6.789E+00, 7.982E+03
 1.998E+01, 1.351E-02, 6.789E+00, 7.991E+03
 2.000E+01, 1.443E-02, 7.771E+00, 7.999E+03
