s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.0323738E+000, 2.3421783E-002, 6.9873637E-006, 1.6000000E+000, 2.4145301E+003, 5.0200000E+001, 6.3158720E-009, 6.0177197E-001
 1.0340204E+000, 2.3359602E-002, 7.2168943E-006, 1.5000000E+000, 2.4202678E+003, 5.2000000E+001, 6.1615628E-009, 6.0870257E-001
 1.0360787E+000, 2.3296594E-002, 7.4366317E-006, 1.4000000E+000, 2.4261062E+003, 5.3800000E+001, 5.9430282E-009, 6.1538309E-001
 1.0381369E+000, 2.3225607E-002, 6.8359484E-006, 1.6000000E+000, 2.4328699E+003, 5.0200000E+001, 5.5335520E-009, 5.9983644E-001
 1.0401952E+000, 2.3153530E-002, 7.3055013E-006, 1.4000000E+000, 2.4397444E+003, 5.3800000E+001, 5.4404829E-009, 6.1380571E-001
 1.0422535E+000, 2.3080336E-002, 6.7066007E-006, 1.6000000E+000, 2.4463872E+003, 5.0200000E+001, 5.0737639E-009, 5.9833520E-001
 1.0443117E+000, 2.3006029E-002, 7.1543462E-006, 1.4000000E+000, 2.4526313E+003, 5.3800000E+001, 5.1855096E-009, 6.1284401E-001
 1.0463700E+000, 2.2930643E-002, 6.5602776E-006, 1.6000000E+000, 2.4589138E+003, 5.0200000E+001, 4.9179161E-009, 5.9789361E-001
 1.0480166E+000, 2.2861944E-002, 6.7443431E-006, 1.5000000E+000, 2.4645768E+003, 5.2000000E+001, 5.2845493E-009, 6.0608321E-001
 1.0500749E+000, 2.2792479E-002, 6.9152587E-006, 1.4000000E+000, 2.4702466E+003, 5.3600000E+001, 6.1944648E-009, 6.1373923E-001
 1.0521331E+000, 2.2714573E-002, 6.3627310E-006, 1.6000000E+000, 2.4766199E+003, 5.0200000E+001, 5.8037262E-009, 6.0023345E-001
 1.0541914E+000, 2.2636072E-002, 6.8867589E-006, 1.4000000E+000, 2.4826682E+003, 5.3800000E+001, 6.1198327E-009, 6.1497633E-001
 1.0562497E+000, 2.2557202E-002, 6.4615395E-006, 1.6000000E+000, 2.4893324E+003, 5.0200000E+001, 6.2569841E-009, 6.0107099E-001
 1.0583080E+000, 2.2478232E-002, 7.0128435E-006, 1.4000000E+000, 2.4955732E+003, 5.3800000E+001, 6.1640946E-009, 6.1477508E-001
 1.0603662E+000, 2.2399465E-002, 6.5828663E-006, 1.6000000E+000, 2.5020050E+003, 5.0200000E+001, 6.5166612E-009, 6.0133193E-001
 1.0620128E+000, 2.2329007E-002, 6.8895872E-006, 1.5000000E+000, 2.5079372E+003, 5.2000000E+001, 6.7137893E-009, 6.0847689E-001
 1.0640711E+000, 2.2259261E-002, 7.2050496E-006, 1.4000000E+000, 2.5138109E+003, 5.4000000E+001, 4.9238139E-009, 6.1241904E-001
 1.0661294E+000, 2.2182870E-002, 6.7635432E-006, 1.6000000E+000, 2.5205229E+003, 5.0200000E+001, 7.0743521E-009, 6.0196556E-001
 1.0681876E+000, 2.2107995E-002, 7.3469041E-006, 1.4000000E+000, 2.5269270E+003, 5.4000000E+001, 5.5585936E-009, 6.1369221E-001
 1.0702459E+000, 2.2034968E-002, 6.8937159E-006, 1.6000000E+000, 2.5331187E+003, 5.0800000E+001, 3.9015499E-009, 5.9809969E-001
 1.0723042E+000, 2.1964081E-002, 7.4860417E-006, 1.4000000E+000, 2.5392802E+003, 5.4200000E+001, 4.6241514E-009, 6.1236189E-001
 1.0743625E+000, 2.1895579E-002, 7.0184050E-006, 1.6000000E+000, 2.5457038E+003, 5.0800000E+001, 4.1399168E-009, 5.9839006E-001
 1.0760091E+000, 2.1836074E-002, 7.3392562E-006, 1.5000000E+000, 2.5516685E+003, 5.2500000E+001, 4.7251553E-009, 6.0638615E-001
 1.0780673E+000, 2.1778802E-002, 7.6637912E-006, 1.4000000E+000, 2.5569231E+003, 5.4200000E+001, 4.9222307E-009, 6.1279552E-001
 1.0801256E+000, 2.1717669E-002, 7.1718262E-006, 1.6000000E+000, 2.5634804E+003, 5.0800000E+001, 4.0082226E-009, 5.9762643E-001
 1.0821839E+000, 2.1659160E-002, 7.7690738E-006, 1.4000000E+000, 2.5695801E+003, 5.4200000E+001, 4.2602151E-009, 6.1087705E-001
 1.0842421E+000, 2.1603122E-002, 7.2573263E-006, 1.6000000E+000, 2.5755135E+003, 5.0800000E+001, 3.1924574E-009, 5.9551214E-001
 1.0863004E+000, 2.1549306E-002, 7.8480656E-006, 1.4000000E+000, 2.5817914E+003, 5.4200000E+001, 4.2389541E-009, 6.1036008E-001
 1.0883587E+000, 2.1497359E-002, 7.3151295E-006, 1.6000000E+000, 2.5878019E+003, 5.0800000E+001, 3.9841056E-009, 5.9737651E-001
 1.0900053E+000, 2.1451814E-002, 7.6110789E-006, 1.5000000E+000, 2.5937198E+003, 5.2250000E+001, 5.8517410E-009, 6.0593053E-001
 1.0920636E+000, 2.1407020E-002, 7.9008724E-006, 1.4000000E+000, 2.5992873E+003, 5.4200000E+001, 4.8998334E-009, 6.1139637E-001
 1.0941218E+000, 2.1357463E-002, 7.3372079E-006, 1.6000000E+000, 2.6054636E+003, 5.0800000E+001, 4.9888929E-009, 5.9927788E-001
 1.0961801E+000, 2.1307325E-002, 7.8882396E-006, 1.4000000E+000, 2.6120531E+003, 5.4200000E+001, 6.7023245E-009, 6.1376734E-001
 1.0982384E+000, 2.1255589E-002, 7.3029572E-006, 1.6000000E+000, 2.6182402E+003, 5.0600000E+001, 6.4231563E-009, 6.0047715E-001
 1.1002966E+000, 2.1201051E-002, 7.8270418E-006, 1.4000000E+000, 2.6243713E+003, 5.4400000E+001, 5.5045468E-009, 6.1240142E-001
 1.1023549E+000, 2.1142323E-002, 7.2214372E-006, 1.6000000E+000, 2.6307193E+003, 5.0600000E+001, 6.4981768E-009, 6.0054849E-001
 1.1040015E+000, 2.1084714E-002, 7.4454088E-006, 1.5000000E+000, 2.6365991E+003, 5.2500000E+001, 5.5040840E-009, 6.0546637E-001
 1.1060598E+000, 2.1021025E-002, 7.6512439E-006, 1.4000000E+000, 2.6420739E+003, 5.4400000E+001, 5.6200960E-009, 6.1208853E-001
 1.1081181E+000, 2.0941978E-002, 7.0212347E-006, 1.6000000E+000, 2.6484296E+003, 5.0600000E+001, 6.2963794E-009, 5.9936445E-001
 1.1101763E+000, 2.0852443E-002, 7.4574326E-006, 1.4000000E+000, 2.6545680E+003, 5.4400000E+001, 4.9660518E-009, 6.0983690E-001
 1.1122346E+000, 2.0750823E-002, 6.8142980E-006, 1.6000000E+000, 2.6602502E+003, 5.0600000E+001, 5.5091673E-009, 5.9801605E-001
 1.1142929E+000, 2.0635727E-002, 7.2058038E-006, 1.4000000E+000, 2.6666552E+003, 5.4000000E+001, 7.6303171E-009, 6.1273393E-001
 1.1163511E+000, 2.0506057E-002, 6.5543212E-006, 1.6000000E+000, 2.6729339E+003, 5.0400000E+001, 7.2987613E-009, 6.0014845E-001
 1.1184094E+000, 2.0361092E-002, 6.8978280E-006, 1.4000000E+000, 2.6794428E+003, 5.4400000E+001, 5.4668105E-009, 6.1072261E-001
 1.1200560E+000, 2.0217546E-002, 6.6164861E-006, 1.5000000E+000, 2.6853561E+003, 5.2500000E+001, 5.3652262E-009, 6.0372809E-001
 1.1221143E+000, 2.0061074E-002, 6.5086446E-006, 1.6000000E+000, 2.6913540E+003, 5.0600000E+001, 4.2825668E-009, 5.9410437E-001
 1.1241726E+000, 1.9873477E-002, 7.2296537E-006, 1.4000000E+000, 2.6979294E+003, 5.4400000E+001, 3.9916859E-009, 6.0630462E-001
 1.1262308E+000, 1.9672310E-002, 6.8822489E-006, 1.6000000E+000, 2.7043820E+003, 5.0600000E+001, 6.0270659E-009, 5.9760956E-001
 1.1282891E+000, 1.9459251E-002, 7.6494558E-006, 1.4000000E+000, 2.7106751E+003, 5.4600000E+001, 5.9229726E-009, 6.1080666E-001
 1.1303474E+000, 1.9236355E-002, 7.2733496E-006, 1.6000000E+000, 2.7172592E+003, 5.1200000E+001, 4.5727343E-009, 5.9701480E-001
 1.1324056E+000, 1.9005852E-002, 8.0808147E-006, 1.4000000E+000, 2.7236043E+003, 5.4800000E+001, 5.9173910E-009, 6.1107529E-001
 1.1340523E+000, 1.8793713E-002, 7.9659129E-006, 1.5000000E+000, 2.7291703E+003, 5.3000000E+001, 5.6584516E-009, 6.0449163E-001
 1.1361105E+000, 1.8578215E-002, 7.4726925E-006, 1.6000000E+000, 2.7349168E+003, 5.1200000E+001, 5.0455293E-009, 5.9799511E-001
 1.1381688E+000, 1.8335680E-002, 5.3469408E-006, 2.0000000E+000, 2.7414149E+003, 4.4000000E+001, 3.0061306E-009, 5.7321602E-001
 1.1402271E+000, 1.8089099E-002, 6.3761404E-006, 1.8000000E+000, 2.7479012E+003, 4.7400000E+001, 5.3139246E-009, 5.8730275E-001
 1.1422853E+000, 1.7835666E-002, 7.3138389E-006, 1.6000000E+000, 2.7548672E+003, 5.1200000E+001, 5.4635091E-009, 5.9895848E-001
 1.1443436E+000, 1.7570021E-002, 7.0269159E-006, 1.8000000E+000, 2.7612323E+003, 4.7800000E+001, 4.2133205E-009, 5.8569898E-001
 1.1464019E+000, 1.7284141E-002, 6.5575094E-006, 1.8000000E+000, 2.7681134E+003, 4.7600000E+001, 4.7421612E-009, 5.8769803E-001
 1.1480485E+000, 1.7001739E-002, 5.4912595E-006, 2.0000000E+000, 2.7746944E+003, 4.4000000E+001, 3.1498426E-009, 5.7448227E-001
 1.1501068E+000, 1.6685308E-002, 5.6010513E-006, 2.0000000E+000, 2.7806544E+003, 4.3800000E+001, 4.1162131E-009, 5.7458210E-001
 1.1521650E+000, 1.6286930E-002, 5.5561593E-006, 2.0000000E+000, 2.7877375E+003, 4.3600000E+001, 5.2547273E-009, 5.7573837E-001
 1.1542233E+000, 1.5832335E-002, 5.7026974E-006, 2.0000000E+000, 2.7952729E+003, 4.3800000E+001, 3.9897075E-009, 5.7437021E-001
 1.1562816E+000, 1.5320789E-002, 5.6275769E-006, 2.0000000E+000, 2.8030062E+003, 4.3400000E+001, 6.9735462E-009, 5.7876492E-001
 1.1583398E+000, 1.4756468E-002, 5.7430683E-006, 2.0000000E+000, 2.8109089E+003, 4.3600000E+001, 5.7601573E-009, 5.7752308E-001
 1.1603981E+000, 1.4142567E-002, 5.6299921E-006, 2.0000000E+000, 2.8185152E+003, 4.3600000E+001, 5.8211331E-009, 5.7788489E-001
 1.1620447E+000, 1.3542796E-002, 5.6590616E-006, 2.0000000E+000, 2.8251158E+003, 4.4000000E+001, 3.4088485E-009, 5.7562163E-001
 1.1641030E+000, 1.2875367E-002, 5.6700237E-006, 2.0000000E+000, 2.8314713E+003, 4.4000000E+001, 3.2818073E-009, 5.7514933E-001
 1.1661613E+000, 1.2019740E-002, 5.5003750E-006, 2.0000000E+000, 2.8388120E+003, 4.4000000E+001, 3.4081366E-009, 5.7599163E-001
 1.1682195E+000, 1.0994171E-002, 5.5133954E-006, 2.0000000E+000, 2.8458138E+003, 4.4000000E+001, 3.7561518E-009, 5.7722508E-001
 1.1702778E+000, 9.7577022E-003, 6.2875000E-006, 1.8000000E+000, 2.8532651E+003, 4.7600000E+001, 4.7664775E-009, 5.8815324E-001
 1.1723361E+000, 8.2873315E-003, 6.5513924E-006, 1.8000000E+000, 2.8605094E+003, 4.7800000E+001, 4.4094783E-009, 5.8744084E-001
 1.1743943E+000, 6.5745471E-003, 6.7270222E-006, 1.8000000E+000, 2.8672296E+003, 4.7800000E+001, 5.1297088E-009, 5.8905261E-001
 1.1760409E+000, 4.8272235E-003, 7.7574080E-006, 1.5000000E+000, 2.8733214E+003, 5.4500000E+001, 3.1924109E-009, 6.0401016E-001
 1.1780992E+000, 2.8720750E-003, 7.6755259E-006, 1.6000000E+000, 2.8792285E+003, 5.2200000E+001, 4.7993908E-009, 6.0021568E-001
 1.1801575E+000, 4.6661949E-004, 7.6450973E-006, 1.4000000E+000, 2.8854842E+003, 5.6000000E+001, 7.4031154E-009, 6.1474170E-001
 1.1822158E+000,-2.1868678E-003, 6.6718002E-006, 1.6000000E+000, 2.8915863E+003, 5.2200000E+001, 4.6484855E-009, 5.9953478E-001
 1.1842740E+000,-5.0764344E-003, 7.2840501E-006, 1.4000000E+000, 2.8980756E+003, 5.6600000E+001, 5.4234038E-009, 6.1354459E-001
 1.1863323E+000,-8.1737147E-003, 7.5196265E-006, 1.2000000E+000, 2.9039259E+003, 6.0800000E+001, 6.7015827E-009, 6.2750484E-001
 1.1883906E+000,-1.1430224E-002, 7.4415579E-006, 1.4000000E+000, 2.9099048E+003, 5.6200000E+001, 7.8651901E-009, 6.1467788E-001
 1.1900372E+000,-1.4440593E-002, 6.5910538E-006, 1.5000000E+000, 2.9157834E+003, 5.4250000E+001, 7.5473077E-009, 6.0938732E-001
 1.1920954E+000,-1.7463750E-002, 6.6167020E-006, 1.6000000E+000, 2.9215344E+003, 5.2600000E+001, 5.5257215E-009, 6.0250721E-001
 1.1941537E+000,-2.0756285E-002, 4.0792329E-006, 2.0000000E+000, 2.9284443E+003, 4.4000000E+001, 2.8222420E-009, 5.7496509E-001
 1.1962120E+000,-2.3895346E-002, 4.5272107E-006, 2.0000000E+000, 2.9353827E+003, 4.4000000E+001, 2.8083290E-009, 5.7415583E-001
 1.1982703E+000,-2.6812831E-002, 4.8243502E-006, 2.0000000E+000, 2.9419994E+003, 4.4000000E+001, 3.3123325E-009, 5.7590354E-001
 1.2003285E+000,-2.9472960E-002, 5.3018118E-006, 2.0000000E+000, 2.9494882E+003, 4.4000000E+001, 3.4664665E-009, 5.7569441E-001
 1.2023868E+000,-3.1880745E-002, 5.7874321E-006, 2.0000000E+000, 2.9565567E+003, 4.4000000E+001, 3.3893651E-009, 5.7442317E-001
 1.2040334E+000,-3.3871746E-002, 6.2289323E-006, 2.0000000E+000, 2.9631799E+003, 4.4000000E+001, 3.5752760E-009, 5.7425028E-001
 1.2060917E+000,-3.5750555E-002, 6.7621051E-006, 2.0000000E+000, 2.9703131E+003, 4.4000000E+001, 3.3434893E-009, 5.7265679E-001
 1.2081499E+000,-3.7810711E-002, 7.2965389E-006, 2.0000000E+000, 2.9779922E+003, 4.4000000E+001, 3.6208275E-009, 5.7280701E-001
 1.2102082E+000,-3.9977354E-002, 7.8459807E-006, 2.0000000E+000, 2.9852961E+003, 4.4000000E+001, 3.5792355E-009, 5.7180912E-001
 1.2122665E+000,-4.2438313E-002, 8.4041066E-006, 2.0000000E+000, 2.9931261E+003, 4.4000000E+001, 3.7306641E-009, 5.7154290E-001
 1.2143248E+000,-4.5417085E-002, 8.9643135E-006, 2.0000000E+000, 3.0011304E+003, 4.4000000E+001, 3.6759189E-009, 5.7057496E-001
 1.2163830E+000,-4.9091649E-002, 9.5196907E-006, 2.0000000E+000, 3.0091474E+003, 4.4000000E+001, 3.9471435E-009, 5.7069913E-001
 1.2180296E+000,-5.3001810E-002, 8.3353453E-006, 2.2500000E+000, 3.0166655E+003, 4.4000000E+001, 5.5731146E-009, 5.7693397E-001
 1.2200879E+000,-5.7404408E-002, 6.6861590E-006, 2.6000000E+000, 3.0244145E+003, 4.4000000E+001, 7.0211307E-009, 5.8324143E-001
 1.2221462E+000,-6.2711597E-002, 7.7133924E-006, 2.4000000E+000, 3.0324158E+003, 4.4000000E+001, 6.7224220E-009, 5.8062423E-001
 1.2242044E+000,-6.8429900E-002, 7.2254086E-006, 2.6000000E+000, 3.0410289E+003, 4.4000000E+001, 8.5159203E-009, 5.8521256E-001
 1.2262627E+000,-7.4595245E-002, 6.1754779E-006, 2.8000000E+000, 3.0498488E+003, 4.4000000E+001, 7.8751290E-009, 5.8612382E-001
 1.2283210E+000,-8.1232382E-002, 7.3087505E-006, 2.6000000E+000, 3.0598584E+003, 4.4000000E+001, 7.5411332E-009, 5.8324614E-001
 1.2303792E+000,-8.8300334E-002, 6.6590104E-006, 2.8000000E+000, 3.0697495E+003, 4.4200000E+001, 8.3393062E-009, 5.8729867E-001
 1.2320259E+000,-9.4911457E-002, 7.9084418E-006, 2.5000000E+000, 3.0778217E+003, 4.4000000E+001, 7.2922055E-009, 5.8179041E-001
 1.2340841E+000,-1.0160744E-001, 6.6494524E-006, 2.8000000E+000, 3.0854342E+003, 4.4200000E+001, 7.7890131E-009, 5.8620128E-001
 1.2361424E+000,-1.0895755E-001, 7.4155958E-006, 2.6000000E+000, 3.0948529E+003, 4.4000000E+001, 7.3408820E-009, 5.8207526E-001
 1.2381587E+000,-1.1599127E-001, 7.7362895E-006, 2.4083180E+000, 3.1040153E+003, 4.4000000E+001, 5.7024140E-009, 5.7765521E-001
 1.2400074E+000,-1.2233898E-001, 8.7809055E-006, 2.0000000E+000, 3.1124733E+003, 4.4000000E+001, 4.3697781E-009, 5.7215007E-001
 1.2422257E+000,-1.2788395E-001, 7.9411623E-006, 2.0000000E+000, 3.1213218E+003, 4.4000000E+001, 4.3701372E-009, 5.7273303E-001
 1.2440743E+000,-1.3225473E-001, 7.0651982E-006, 2.0000000E+000, 3.1299824E+003, 4.4000000E+001, 4.3759068E-009, 5.7293804E-001
 1.2462927E+000,-1.3509170E-001, 6.1024043E-006, 2.0000000E+000, 3.1383171E+003, 4.4000000E+001, 4.6321099E-009, 5.7331827E-001
 1.2481413E+000,-1.3630653E-001, 6.0764469E-006, 2.0000000E+000, 3.1473087E+003, 4.3600000E+001, 6.1212087E-009, 5.7319795E-001
 1.2503596E+000,-1.3573763E-001, 7.6714659E-006, 2.0000000E+000, 3.1556751E+003, 4.4000000E+001, 5.2433194E-009, 5.7333502E-001
 1.2522083E+000,-1.3356316E-001, 8.5093439E-006, 2.2000000E+000, 3.1641700E+003, 4.4000000E+001, 6.0083785E-009, 5.7524442E-001
 1.2540569E+000,-1.3030461E-001, 7.8190197E-006, 2.4000000E+000, 3.1719442E+003, 4.4000000E+001, 7.8656156E-009, 5.8059055E-001
 1.2562752E+000,-1.2564041E-001, 5.5737604E-006, 3.0000000E+000, 3.1811702E+003, 4.4000000E+001, 8.3007022E-009, 5.8650342E-001
 1.2581239E+000,-1.2031370E-001, 6.2810947E-006, 3.0000000E+000, 3.1912225E+003, 4.4200000E+001, 8.8224894E-009, 5.8716479E-001
 1.2603422E+000,-1.1481935E-001, 7.0240256E-006, 3.0000000E+000, 3.2018241E+003, 4.5166667E+001, 8.5444340E-009, 5.9189942E-001
 1.2621908E+000,-1.0967873E-001, 7.7041415E-006, 3.0000000E+000, 3.2123091E+003, 4.5800000E+001, 7.9549293E-009, 5.9393924E-001
 1.2640394E+000,-1.0571962E-001, 8.2523772E-006, 3.0000000E+000, 3.2219214E+003, 4.6000000E+001, 8.3127081E-009, 5.9493027E-001
 1.2662578E+000,-1.0250130E-001, 8.7498375E-006, 3.0000000E+000, 3.2321775E+003, 4.5833333E+001, 8.4659222E-009, 5.9313507E-001
 1.2681064E+000,-1.0064627E-001, 9.1188845E-006, 3.0000000E+000, 3.2425484E+003, 4.6000000E+001, 8.1075401E-009, 5.9299998E-001
 1.2703248E+000,-1.0035649E-001, 9.3369868E-006, 3.0000000E+000, 3.2537596E+003, 4.6000000E+001, 8.1953259E-009, 5.9261107E-001
 1.2721734E+000,-1.0151073E-001, 9.4143603E-006, 3.0000000E+000, 3.2646135E+003, 4.6000000E+001, 8.7432214E-009, 5.9303492E-001
 1.2740220E+000,-1.0376302E-001, 9.3734479E-006, 3.0000000E+000, 3.2741581E+003, 4.6000000E+001, 7.9859366E-009, 5.9139764E-001
 1.2762403E+000,-1.0742901E-001, 9.2595424E-006, 3.0000000E+000, 3.2845310E+003, 4.5333333E+001, 8.9682037E-009, 5.8792645E-001
 1.2780890E+000,-1.1216265E-001, 9.4771012E-006, 3.0000000E+000, 3.2953359E+003, 4.4800000E+001, 8.2920027E-009, 5.8297504E-001
 1.2803073E+000,-1.1781326E-001, 9.5017647E-006, 3.0000000E+000, 3.3062500E+003, 4.4833333E+001, 7.4308340E-009, 5.8189538E-001
 1.2821559E+000,-1.2400555E-001, 8.9962101E-006, 3.0000000E+000, 3.3168443E+003, 4.4400000E+001, 8.2418227E-009, 5.8094966E-001
 1.2840046E+000,-1.2982499E-001, 8.4566739E-006, 3.0000000E+000, 3.3262882E+003, 4.5000000E+001, 8.2907522E-009, 5.8645312E-001
 1.2862229E+000,-1.3616343E-001, 8.1717775E-006, 3.0000000E+000, 3.3362950E+003, 4.5500000E+001, 8.6409580E-009, 5.9186784E-001
 1.2880715E+000,-1.4223900E-001, 7.7249700E-006, 3.0000000E+000, 3.3464289E+003, 4.6000000E+001, 6.7492770E-009, 5.9340859E-001
 1.2902899E+000,-1.4779244E-001, 6.9331667E-006, 3.0000000E+000, 3.3569141E+003, 4.6000000E+001, 7.4317470E-009, 5.9559778E-001
 1.2921385E+000,-1.5256483E-001, 6.0792681E-006, 3.0000000E+000, 3.3678713E+003, 4.6000000E+001, 5.3760131E-009, 5.9161717E-001
 1.2943568E+000,-1.5615166E-001, 6.0509280E-006, 3.0000000E+000, 3.3787639E+003, 4.5500000E+001, 7.5403135E-009, 5.9165766E-001
 1.2962055E+000,-1.5829206E-001, 6.3603269E-006, 3.0000000E+000, 3.3891011E+003, 4.5200000E+001, 7.3849744E-009, 5.8806127E-001
 1.2980541E+000,-1.5868787E-001, 8.3922864E-006, 3.0000000E+000, 3.3987562E+003, 4.4200000E+001, 8.9809687E-009, 5.8136002E-001
 1.3002724E+000,-1.5726528E-001, 5.0664301E-006, 3.8333333E+000, 3.4097531E+003, 4.4000000E+001, 8.5255001E-009, 5.8658275E-001
 1.3021210E+000,-1.5399655E-001, 4.9375149E-006, 4.0000000E+000, 3.4215139E+003, 4.4000000E+001, 7.6751208E-009, 5.8473105E-001
 1.3043394E+000,-1.4898358E-001, 5.8880954E-006, 4.0000000E+000, 3.4339663E+003, 4.4166667E+001, 8.6952955E-009, 5.8551911E-001
 1.3061880E+000,-1.4272097E-001, 6.6944878E-006, 4.0000000E+000, 3.4463371E+003, 4.5400000E+001, 8.5183237E-009, 5.9193884E-001
 1.3080366E+000,-1.3636237E-001, 7.2108624E-006, 4.0000000E+000, 3.4582947E+003, 4.6000000E+001, 8.3402814E-009, 5.9448565E-001
 1.3102550E+000,-1.2926059E-001, 7.7982354E-006, 4.0000000E+000, 3.4707995E+003, 4.6333333E+001, 5.8261524E-009, 5.8993257E-001
 1.3121036E+000,-1.2264678E-001, 8.7264412E-006, 4.0000000E+000, 3.4834629E+003, 4.6600000E+001, 3.9730146E-009, 5.8709541E-001
 1.3143219E+000,-1.1712570E-001, 8.8890092E-006, 4.1666667E+000, 3.4958570E+003, 4.6166667E+001, 6.0101237E-009, 5.9003338E-001
 1.3161706E+000,-1.1303258E-001, 6.9980144E-006, 4.8000000E+000, 3.5095925E+003, 4.6000000E+001, 7.1815307E-009, 5.9511551E-001
 1.3180192E+000,-1.1081228E-001, 7.0264440E-006, 5.0000000E+000, 3.5221047E+003, 4.6000000E+001, 7.9376664E-009, 5.9619327E-001
 1.3201258E+000,-1.1000997E-001, 8.2297623E-006, 4.6843450E+000, 3.5363347E+003, 4.6000000E+001, 6.1926929E-009, 5.9029453E-001
 1.3221207E+000,-1.1093477E-001, 8.7515977E-006, 4.3333333E+000, 3.5523040E+003, 4.6333333E+001, 5.9672944E-009, 5.8929019E-001
 1.3241156E+000,-1.1356969E-001, 8.9302493E-006, 4.0000000E+000, 3.5679984E+003, 4.6333333E+001, 5.1157228E-009, 5.8758431E-001
 1.3261105E+000,-1.1772257E-001, 7.1200401E-006, 4.0000000E+000, 3.5833471E+003, 4.5666667E+001, 8.6987585E-009, 5.9204138E-001
 1.3281054E+000,-1.2333501E-001, 6.9106917E-006, 4.0000000E+000, 3.5973472E+003, 4.4000000E+001, 7.9467969E-009, 5.7968863E-001
 1.3301003E+000,-1.3039879E-001, 6.0786314E-006, 4.0000000E+000, 3.6117010E+003, 4.3833333E+001, 5.2187822E-009, 5.7397023E-001
 1.3320952E+000,-1.3895659E-001, 7.4031184E-006, 3.3333333E+000, 3.6238405E+003, 4.4166667E+001, 7.7516920E-009, 5.7934162E-001
 1.3340901E+000,-1.4906320E-001, 8.6404502E-006, 3.5000000E+000, 3.6363298E+003, 4.5500000E+001, 6.6377336E-009, 5.8461257E-001
 1.3360850E+000,-1.6071439E-001, 8.1705757E-006, 4.0000000E+000, 3.6499212E+003, 4.6000000E+001, 6.1408100E-009, 5.8734984E-001
 1.3380799E+000,-1.7378284E-001, 8.0079409E-006, 4.0000000E+000, 3.6640263E+003, 4.5166667E+001, 6.9901825E-009, 5.8204138E-001
 1.3400748E+000,-1.8796327E-001, 6.9155355E-006, 4.0000000E+000, 3.6787727E+003, 4.4000000E+001, 7.2314940E-009, 5.7763456E-001
 1.3420697E+000,-2.0270079E-001, 6.8290150E-006, 4.0000000E+000, 3.6928744E+003, 4.5333333E+001, 6.3243442E-009, 5.8596584E-001
 1.3440646E+000,-2.1715663E-001, 7.1963350E-006, 4.0000000E+000, 3.7072989E+003, 4.6000000E+001, 7.0737882E-009, 5.8954896E-001
 1.3460594E+000,-2.3030096E-001, 8.2039907E-006, 4.0000000E+000, 3.7211415E+003, 4.6333333E+001, 5.5873953E-009, 5.8751580E-001
 1.3480543E+000,-2.4110802E-001, 9.5175544E-006, 4.0000000E+000, 3.7350601E+003, 4.6000000E+001, 5.7440218E-009, 5.8590120E-001
 1.3500492E+000,-2.4873483E-001, 7.2901715E-006, 4.5000000E+000, 3.7495254E+003, 4.6166667E+001, 5.8261093E-009, 5.8958230E-001
 1.3520441E+000,-2.5260223E-001, 6.9034449E-006, 4.6666667E+000, 3.7631374E+003, 4.6000000E+001, 8.2040344E-009, 5.9283399E-001
 1.3540390E+000,-2.5238845E-001, 6.6556582E-006, 5.0000000E+000, 3.7783835E+003, 4.6000000E+001, 7.4630452E-009, 5.9321939E-001
 1.3560339E+000,-2.4799622E-001, 7.0427828E-006, 5.0000000E+000, 3.7946009E+003, 4.6000000E+001, 7.7197687E-009, 5.9277672E-001
 1.3580288E+000,-2.3954946E-001, 6.2569023E-006, 5.0000000E+000, 3.8104660E+003, 4.6000000E+001, 8.3024708E-009, 5.9400491E-001
 1.3600237E+000,-2.2744054E-001, 7.6658802E-006, 5.5000000E+000, 3.8265338E+003, 4.6500000E+001, 5.5668134E-009, 5.9134716E-001
 1.3620186E+000,-2.1239943E-001, 8.2430300E-006, 6.5000000E+000, 3.8463908E+003, 4.6166667E+001, 7.1119191E-009, 5.9157544E-001
 1.3640135E+000,-1.9550610E-001, 7.9907224E-006, 7.0000000E+000, 3.8664034E+003, 4.6000000E+001, 8.3758735E-009, 5.9353555E-001
 1.3660991E+000,-1.7723054E-001, 8.7118818E-006, 6.0000000E+000, 3.8880577E+003, 4.6142857E+001, 5.7338948E-009, 5.8682423E-001
 1.3681847E+000,-1.5977926E-001, 8.0446813E-006, 6.0000000E+000, 3.9109799E+003, 4.6000000E+001, 6.4036464E-009, 5.8834213E-001
 1.3702703E+000,-1.4398254E-001, 9.1302716E-006, 6.0000000E+000, 3.9339104E+003, 4.4571429E+001, 9.4257162E-009, 5.8189195E-001
 1.3720580E+000,-1.3114262E-001, 8.7626638E-006, 6.5000000E+000, 3.9561283E+003, 4.4166667E+001, 7.2109545E-009, 5.7568789E-001
 1.3741435E+000,-1.2024012E-001, 8.9941226E-006, 6.1428571E+000, 3.9783710E+003, 4.4000000E+001, 7.3981563E-009, 5.7431771E-001
 1.3762291E+000,-1.1060081E-001, 8.3885940E-006, 5.2857143E+000, 3.9994995E+003, 4.3857143E+001, 5.9794856E-009, 5.7125475E-001
 1.3780168E+000,-1.0358904E-001, 7.7369138E-006, 4.1666667E+000, 4.0163457E+003, 4.5166667E+001, 9.3645907E-009, 5.8757183E-001
