s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.0220776E+000, 2.3754370E-002, 1.7792585E-018, 1.0000000E+000, 1.0833703E+004, 5.9538509E+001, 8.0116239E-009, 6.4104487E-001
 1.0241359E+000, 2.3690351E-002, 0.0000000E+000, 1.0000000E+000, 1.0869947E+004, 5.8000000E+001, 9.6136892E-009, 6.3635994E-001
 1.0261942E+000, 2.3624293E-002, 0.0000000E+000, 1.0000000E+000, 1.0909384E+004, 5.8000000E+001, 9.4026706E-009, 6.3594516E-001
 1.0282524E+000, 2.3557609E-002, 0.0000000E+000, 1.0000000E+000, 1.0943197E+004, 5.8000000E+001, 9.2001993E-009, 6.3552998E-001
 1.0303107E+000, 2.3490199E-002, 0.0000000E+000, 1.0000000E+000, 1.0984414E+004, 5.8000000E+001, 8.9826641E-009, 6.3508656E-001
 1.0323690E+000, 2.3421964E-002, 0.0000000E+000, 1.0000000E+000, 1.1019996E+004, 5.8000000E+001, 8.7555947E-009, 6.3462077E-001
 1.0340156E+000, 2.3359789E-002, 6.9388939E-018, 1.0000000E+000, 1.1052450E+004, 5.8000000E+001, 8.5626990E-009, 6.3420704E-001
 1.0360739E+000, 2.3296786E-002, 0.0000000E+000, 1.0000000E+000, 1.1088057E+004, 5.8000000E+001, 8.4012681E-009, 6.3382591E-001
 1.0381321E+000, 2.3225806E-002, 1.1102230E-017, 1.0000000E+000, 1.1122944E+004, 5.8000000E+001, 8.2675959E-009, 6.3345563E-001
 1.0401904E+000, 2.3153733E-002, 0.0000000E+000, 1.0000000E+000, 1.1160409E+004, 5.8000000E+001, 8.1899840E-009, 6.3315485E-001
 1.0422487E+000, 2.3080542E-002, 0.0000000E+000, 1.0000000E+000, 1.1200365E+004, 5.8000000E+001, 8.1742283E-009, 6.3293360E-001
 1.0443069E+000, 2.3006237E-002, 1.1102230E-017, 1.0000000E+000, 1.1248239E+004, 5.8000000E+001, 8.2428705E-009, 6.3282236E-001
 1.0463652E+000, 2.2930850E-002, 0.0000000E+000, 1.0000000E+000, 1.1299641E+004, 5.8000000E+001, 8.5236373E-009, 6.3298220E-001
 1.0480118E+000, 2.2862149E-002, 6.9388939E-018, 1.0000000E+000, 1.1345519E+004, 5.8000000E+001, 9.1218134E-009, 6.3353583E-001
 1.0500701E+000, 2.2792678E-002, 0.0000000E+000, 1.0000000E+000, 1.1383876E+004, 5.8800000E+001, 8.5360390E-009, 6.3577729E-001
 1.0521284E+000, 2.2714763E-002, 0.0000000E+000, 1.0000000E+000, 1.1421258E+004, 5.9200000E+001, 8.3143255E-009, 6.3668935E-001
 1.0541866E+000, 2.2636249E-002, 0.0000000E+000, 1.0000000E+000, 1.1464780E+004, 5.8800000E+001, 6.6402058E-009, 6.3092954E-001
 1.0562449E+000, 2.2557363E-002, 0.0000000E+000, 1.0000000E+000, 1.1502066E+004, 5.8000000E+001, 9.1414349E-009, 6.3273919E-001
 1.0583032E+000, 2.2478372E-002, 0.0000000E+000, 1.0000000E+000, 1.1548290E+004, 5.8000000E+001, 9.0993699E-009, 6.3247285E-001
 1.0603615E+000, 2.2399579E-002, 0.0000000E+000, 1.0000000E+000, 1.1586774E+004, 5.8000000E+001, 8.9515028E-009, 6.3207480E-001
 1.0620081E+000, 2.2329094E-002, 0.0000000E+000, 1.0000000E+000, 1.1634719E+004, 5.8000000E+001, 8.7439486E-009, 6.3161938E-001
 1.0640663E+000, 2.2259317E-002, 0.0000000E+000, 1.0000000E+000, 1.1654723E+004, 5.8000000E+001, 8.6152040E-009, 6.3125473E-001
 1.0661246E+000, 2.2182888E-002, 2.7755576E-018, 1.0000000E+000, 1.1694897E+004, 5.8000000E+001, 8.5787491E-009, 6.3097858E-001
 1.0681829E+000, 2.2107973E-002, 2.7755576E-018, 1.0000000E+000, 1.1742755E+004, 5.8000000E+001, 8.6229399E-009, 6.3079914E-001
 1.0702412E+000, 2.2034901E-002, 0.0000000E+000, 1.0000000E+000, 1.1785450E+004, 5.8000000E+001, 8.7141100E-009, 6.3067217E-001
 1.0722994E+000, 2.1963968E-002, 2.2204460E-017, 1.0000000E+000, 1.1835730E+004, 5.8000000E+001, 8.8153834E-009, 6.3054967E-001
 1.0743577E+000, 2.1895418E-002, 2.2204460E-017, 1.0000000E+000, 1.1874847E+004, 5.8000000E+001, 8.9124165E-009, 6.3041291E-001
 1.0760043E+000, 2.1835870E-002, 2.7755576E-017, 1.0000000E+000, 1.1921994E+004, 5.8000000E+001, 8.9640301E-009, 6.3023853E-001
 1.0780626E+000, 2.1778554E-002, 0.0000000E+000, 1.0000000E+000, 1.1943439E+004, 5.8000000E+001, 8.9687595E-009, 6.2999943E-001
 1.0801209E+000, 2.1717375E-002, 2.7755576E-017, 1.0000000E+000, 1.1984423E+004, 5.8000000E+001, 9.2707354E-009, 6.3007755E-001
 1.0821791E+000, 2.1658821E-002, 2.2204460E-017, 1.0000000E+000, 1.2029312E+004, 5.8000000E+001, 9.4113598E-009, 6.2995005E-001
 1.0842374E+000, 2.1602741E-002, 2.4980018E-017, 1.0000000E+000, 1.2073144E+004, 5.8000000E+001, 9.6924761E-009, 6.2996547E-001
 1.0862957E+000, 2.1548887E-002, 2.7755576E-017, 1.0000000E+000, 1.2118248E+004, 5.9000000E+001, 9.2658904E-009, 6.3412327E-001
 1.0883539E+000, 2.1496906E-002, 1.1102230E-017, 1.0000000E+000, 1.2162726E+004, 5.9000000E+001, 8.5390151E-009, 6.3292465E-001
 1.0900006E+000, 2.1451335E-002, 4.1633363E-017, 1.0000000E+000, 1.2201695E+004, 5.9000000E+001, 7.9322444E-009, 6.3183703E-001
 1.0920588E+000, 2.1406521E-002, 1.1102230E-017, 1.0000000E+000, 1.2239974E+004, 5.9000000E+001, 7.3624403E-009, 6.3073060E-001
 1.0941171E+000, 2.1356947E-002, 4.4408921E-017, 1.0000000E+000, 1.2284205E+004, 5.9000000E+001, 6.7708281E-009, 6.2948418E-001
 1.0961754E+000, 2.1306801E-002, 2.2204460E-017, 1.0000000E+000, 1.2329625E+004, 5.9000000E+001, 6.2293080E-009, 6.2823378E-001
 1.0982336E+000, 2.1255066E-002, 2.7755576E-018, 1.0000000E+000, 1.2374411E+004, 5.9000000E+001, 5.7344746E-009, 6.2698165E-001
 1.1002919E+000, 2.1200537E-002, 2.2204460E-017, 1.0000000E+000, 1.2419921E+004, 5.9000000E+001, 5.2926400E-009, 6.2575006E-001
 1.1023502E+000, 2.1141827E-002, 2.7755576E-018, 1.0000000E+000, 1.2467066E+004, 5.8800000E+001, 5.8838881E-009, 6.2501862E-001
 1.1044085E+000, 2.1077386E-002, 1.1449175E-017, 1.0000000E+000, 1.2510434E+004, 5.8000000E+001, 9.0246948E-009, 6.2564275E-001
 1.1060551E+000, 2.1013242E-002, 3.4694470E-018, 1.0000000E+000, 1.2550014E+004, 5.8000000E+001, 8.7444775E-009, 6.2493995E-001
 1.1081134E+000, 2.0941578E-002, 4.3368087E-020, 1.0000000E+000, 1.2593645E+004, 5.8200000E+001, 8.2291771E-009, 6.2410855E-001
 1.1101716E+000, 2.0852084E-002, 1.1102230E-017, 1.0000000E+000, 1.2642628E+004, 5.9000000E+001, 3.1920762E-009, 6.1849692E-001
 1.1122299E+000, 2.0750505E-002, 1.6653345E-017, 1.0000000E+000, 1.2691776E+004, 5.9000000E+001, 3.4790260E-009, 6.1898851E-001
 1.1142882E+000, 2.0635442E-002, 2.4980018E-017, 1.0000000E+000, 1.2739527E+004, 5.9000000E+001, 3.7119834E-009, 6.1925265E-001
 1.1163464E+000, 2.0505791E-002, 1.1102230E-017, 1.0000000E+000, 1.2786584E+004, 5.9000000E+001, 4.1252087E-009, 6.1993781E-001
 1.1184047E+000, 2.0360828E-002, 3.3306691E-017, 1.0000000E+000, 1.2836980E+004, 5.9000000E+001, 4.7430990E-009, 6.2099489E-001
 1.1200513E+000, 2.0217263E-002, 2.0816682E-017, 1.0000000E+000, 1.2878000E+004, 5.9000000E+001, 5.0931789E-009, 6.2137513E-001
 1.1221096E+000, 2.0060746E-002, 1.3877788E-017, 1.0000000E+000, 1.2915536E+004, 5.9000000E+001, 5.3520095E-009, 6.2152758E-001
 1.1241679E+000, 1.9873064E-002, 6.9388939E-019, 1.0000000E+000, 1.2957626E+004, 5.9000000E+001, 5.3440596E-009, 6.2110446E-001
 1.1262261E+000, 1.9671772E-002, 0.0000000E+000, 1.0000000E+000, 1.3000953E+004, 5.9000000E+001, 4.8993093E-009, 6.1978941E-001
 1.1282844E+000, 1.9458545E-002, 2.2204460E-017, 1.0000000E+000, 1.3044790E+004, 5.9000000E+001, 5.2822228E-009, 6.2018593E-001
 1.1303427E+000, 1.9235435E-002, 1.3877788E-018, 1.0000000E+000, 1.3089384E+004, 5.9000000E+001, 5.8850830E-009, 6.2092967E-001
 1.1324010E+000, 1.9004676E-002, 1.3877788E-018, 1.0000000E+000, 1.3135119E+004, 5.9000000E+001, 7.0591066E-009, 6.2245681E-001
 1.1340476E+000, 1.8792278E-002, 1.3877788E-017, 1.0000000E+000, 1.3175410E+004, 5.9000000E+001, 8.5825575E-009, 6.2419087E-001
 1.1361058E+000, 1.8576500E-002, 1.1102230E-017, 1.0000000E+000, 1.3218030E+004, 6.0200000E+001, 8.1851004E-009, 6.2910825E-001
 1.1381641E+000, 1.8333646E-002, 2.2204460E-017, 1.0000000E+000, 1.3266560E+004, 6.1000000E+001, 7.5410497E-009, 6.3189901E-001
 1.1402224E+000, 1.8086763E-002, 1.6653345E-017, 1.0000000E+000, 1.3316570E+004, 6.1000000E+001, 7.2826869E-009, 6.3118338E-001
 1.1422807E+000, 1.7833070E-002, 2.2204460E-017, 1.0000000E+000, 1.3366373E+004, 6.1000000E+001, 6.4018882E-009, 6.2949694E-001
 1.1443389E+000, 1.7567234E-002, 1.3877788E-017, 1.0000000E+000, 1.3414086E+004, 6.1000000E+001, 5.9604079E-009, 6.2841788E-001
 1.1463972E+000, 1.7281259E-002, 2.7755576E-017, 1.0000000E+000, 1.3462389E+004, 6.1000000E+001, 5.5863307E-009, 6.2685721E-001
 1.1480438E+000, 1.6998859E-002, 2.7755576E-017, 1.0000000E+000, 1.3506185E+004, 6.1000000E+001, 8.5196825E-009, 6.3138968E-001
 1.1501021E+000, 1.6682512E-002, 3.3306691E-017, 1.0000000E+000, 1.3548462E+004, 6.1600000E+001, 4.7829781E-009, 6.2369651E-001
 1.1521604E+000, 1.6284287E-002, 1.1102230E-017, 1.0000000E+000, 1.3595939E+004, 6.1800000E+001, 3.1454200E-009, 6.2044567E-001
 1.1542186E+000, 1.5829855E-002, 2.4980018E-017, 1.0000000E+000, 1.3642358E+004, 6.1800000E+001, 3.0525456E-009, 6.1942012E-001
 1.1562769E+000, 1.5318422E-002, 3.3306691E-017, 1.0000000E+000, 1.3692020E+004, 6.2000000E+001, 1.4870168E-009, 6.1705951E-001
 1.1583352E+000, 1.4754151E-002, 1.6653345E-017, 1.0000000E+000, 1.3740487E+004, 6.2000000E+001, 1.9129188E-009, 6.1918174E-001
 1.1603934E+000, 1.4140311E-002, 1.1102230E-017, 1.0000000E+000, 1.3786439E+004, 6.2000000E+001, 2.5003622E-009, 6.2147636E-001
 1.1620401E+000, 1.3540735E-002, 6.9388939E-018, 1.0000000E+000, 1.3828232E+004, 6.2000000E+001, 2.9910432E-009, 6.2293617E-001
 1.1640983E+000, 1.2873794E-002, 0.0000000E+000, 1.0000000E+000, 1.3870729E+004, 6.1400000E+001, 6.9653397E-009, 6.2692853E-001
 1.1661566E+000, 1.2019120E-002, 4.1633363E-017, 1.0000000E+000, 1.3916119E+004, 6.0400000E+001, 8.0874793E-009, 6.2446739E-001
 1.1682149E+000, 1.0994886E-002, 1.1102230E-017, 1.0000000E+000, 1.3960307E+004, 6.0000000E+001, 4.6023457E-009, 6.1634328E-001
 1.1702731E+000, 9.7599678E-003, 4.4408921E-017, 1.0000000E+000, 1.4004458E+004, 6.0000000E+001, 5.7449270E-009, 6.1820993E-001
 1.1723314E+000, 8.2912109E-003, 3.3306691E-017, 1.0000000E+000, 1.4051306E+004, 6.0000000E+001, 7.1804123E-009, 6.2007080E-001
 1.1743897E+000, 6.5800433E-003, 8.8817842E-017, 1.0000000E+000, 1.4097413E+004, 6.0600000E+001, 8.0662209E-009, 6.2327699E-001
 1.1760363E+000, 4.8341853E-003, 5.5511151E-017, 1.0000000E+000, 1.4140062E+004, 6.2000000E+001, 3.6868694E-009, 6.2213465E-001
 1.1780946E+000, 2.8805306E-003, 4.9960036E-017, 1.0000000E+000, 1.4181881E+004, 6.2000000E+001, 4.8087680E-009, 6.2415762E-001
 1.1801528E+000, 4.7675044E-004, 9.9920072E-017, 1.0000000E+000, 1.4228772E+004, 6.2000000E+001, 6.1153623E-009, 6.2643107E-001
 1.1822111E+000,-2.1751214E-003, 8.8817842E-017, 1.0000000E+000, 1.4270726E+004, 6.1200000E+001, 7.9968542E-009, 6.2459866E-001
 1.1842694E+000,-5.0632743E-003, 1.1102230E-016, 1.0000000E+000, 1.4311741E+004, 6.2000000E+001, 5.0218146E-009, 6.2322382E-001
 1.1863277E+000,-8.1595274E-003, 1.1102230E-016, 1.0000000E+000, 1.4354615E+004, 6.2000000E+001, 6.2662148E-009, 6.2548792E-001
 1.1883859E+000,-1.1415589E-002, 6.6613381E-017, 1.0000000E+000, 1.4399783E+004, 6.2000000E+001, 8.0706486E-009, 6.2767557E-001
 1.1900325E+000,-1.4426172E-002, 1.1102230E-016, 1.0000000E+000, 1.4441713E+004, 6.2000000E+001, 7.9820138E-009, 6.2724593E-001
 1.1920908E+000,-1.7450237E-002, 1.1102230E-016, 1.0000000E+000, 1.4478504E+004, 6.2000000E+001, 6.6423488E-009, 6.2505257E-001
 1.1941491E+000,-2.0744541E-002, 1.1102230E-016, 1.0000000E+000, 1.4523102E+004, 6.2000000E+001, 7.9333723E-009, 6.2647567E-001
 1.1962074E+000,-2.3886049E-002, 7.7715612E-017, 1.0000000E+000, 1.4568979E+004, 6.2000000E+001, 8.3112692E-009, 6.2661345E-001
 1.1982656E+000,-2.6806389E-002, 8.8817842E-017, 1.0000000E+000, 1.4615977E+004, 6.2000000E+001, 7.9395334E-009, 6.2577850E-001
 1.2003239E+000,-2.9469416E-002, 8.8817842E-017, 1.0000000E+000, 1.4661554E+004, 6.1000000E+001, 8.3565183E-009, 6.2102722E-001
 1.2023822E+000,-3.1879757E-002, 7.7715612E-017, 1.0000000E+000, 1.4706828E+004, 6.0000000E+001, 8.2960631E-009, 6.1575069E-001
 1.2040288E+000,-3.3872499E-002, 5.5511151E-017, 1.0000000E+000, 1.4748149E+004, 6.0000000E+001, 7.4992302E-009, 6.1424022E-001
 1.2060871E+000,-3.5752278E-002, 4.4408921E-017, 1.0000000E+000, 1.4789586E+004, 6.2000000E+001, 5.6190418E-009, 6.1655209E-001
 1.2081453E+000,-3.7812409E-002, 5.5511151E-017, 1.0000000E+000, 1.4836457E+004, 6.2600000E+001, 4.2426758E-009, 6.1517317E-001
 1.2102036E+000,-3.9977433E-002, 4.4408921E-017, 1.0000000E+000, 1.4882194E+004, 6.2000000E+001, 6.7544817E-009, 6.2159766E-001
 1.2122619E+000,-4.2434611E-002, 6.6613381E-017, 1.0000000E+000, 1.4928063E+004, 6.3000000E+001, 1.1348270E-009, 6.0845241E-001
 1.2143202E+000,-4.5407355E-002, 4.9960036E-017, 1.0000000E+000, 1.4974364E+004, 6.2000000E+001, 7.9534505E-009, 6.2233131E-001
 1.2163784E+000,-4.9074962E-002, 5.5511151E-017, 1.0000000E+000, 1.5020328E+004, 6.2000000E+001, 6.7368032E-009, 6.2009446E-001
 1.2180250E+000,-5.2979947E-002, 2.7755576E-017, 1.0000000E+000, 1.5060021E+004, 6.2000000E+001, 8.7480192E-009, 6.2245052E-001
 1.2200833E+000,-5.7379434E-002, 5.5511151E-017, 1.0000000E+000, 1.5104002E+004, 6.2000000E+001, 8.0808919E-009, 6.2126795E-001
 1.2221416E+000,-6.2684518E-002, 3.3306691E-017, 1.0000000E+000, 1.5152340E+004, 6.2000000E+001, 9.2322096E-009, 6.2224281E-001
 1.2241999E+000,-6.8400676E-002, 4.4408921E-017, 1.0000000E+000, 1.5199948E+004, 6.2000000E+001, 7.2125345E-009, 6.1944783E-001
 1.2262581E+000,-7.4563406E-002, 5.5511151E-017, 1.0000000E+000, 1.5244282E+004, 6.2000000E+001, 5.1450827E-009, 6.1577980E-001
 1.2283164E+000,-8.1197874E-002, 4.9960036E-017, 1.0000000E+000, 1.5288279E+004, 6.2000000E+001, 6.3083262E-009, 6.1744452E-001
 1.2303747E+000,-8.8264042E-002, 7.7715612E-017, 1.0000000E+000, 1.5333891E+004, 6.1200000E+001, 7.2174615E-009, 6.1476515E-001
 1.2320213E+000,-9.4875085E-002, 5.5511151E-017, 1.0000000E+000, 1.5373773E+004, 6.0000000E+001, 7.5929188E-009, 6.0926193E-001
 1.2340796E+000,-1.0157259E-001, 3.3306691E-017, 1.0000000E+000, 1.5413929E+004, 6.0000000E+001, 6.9489350E-009, 6.0807168E-001
 1.2361378E+000,-1.0892581E-001, 6.6613381E-017, 1.0000000E+000, 1.5457226E+004, 6.2000000E+001, 7.7353128E-009, 6.1891801E-001
 1.2381542E+000,-1.1596424E-001, 5.4356700E-017, 1.0000000E+000, 1.5501213E+004, 6.2000000E+001, 9.2727233E-009, 6.2073670E-001
 1.2400028E+000,-1.2231855E-001, 9.9920072E-017, 1.0000000E+000, 1.5548895E+004, 6.2200000E+001, 7.9143080E-009, 6.1873585E-001
 1.2422211E+000,-1.2787299E-001, 1.0177044E-016, 1.0000000E+000, 1.5598531E+004, 6.2500000E+001, 5.4209866E-009, 6.1336921E-001
 1.2440697E+000,-1.3225551E-001, 9.9920072E-017, 1.0000000E+000, 1.5650429E+004, 6.3000000E+001, 1.0634924E-009, 6.0435508E-001
 1.2462880E+000,-1.3510592E-001, 1.1102230E-016, 1.0000000E+000, 1.5700620E+004, 6.2500000E+001, 4.4671403E-009, 6.1180602E-001
 1.2481366E+000,-1.3633481E-001, 8.8817842E-017, 1.0000000E+000, 1.5749626E+004, 6.2200000E+001, 7.4556514E-009, 6.1646179E-001
 1.2503550E+000,-1.3577950E-001, 7.4014868E-017, 1.0000000E+000, 1.5800421E+004, 6.2500000E+001, 4.7026916E-009, 6.1074424E-001
 1.2522036E+000,-1.3361704E-001, 6.6613381E-017, 1.0000000E+000, 1.5849517E+004, 6.2200000E+001, 6.7590896E-009, 6.1523474E-001
 1.2540522E+000,-1.3036710E-001, 4.9960036E-017, 1.0000000E+000, 1.5895384E+004, 6.2800000E+001, 2.5482376E-009, 6.0601854E-001
 1.2562705E+000,-1.2570890E-001, 5.0885222E-017, 1.0000000E+000, 1.5933851E+004, 6.3000000E+001, 1.1995178E-009, 6.0412165E-001
 1.2581191E+000,-1.2038412E-001, 3.3306691E-017, 1.0000000E+000, 1.5946005E+004, 6.3000000E+001, 1.2522676E-009, 6.0451371E-001
 1.2603374E+000,-1.1488715E-001, 5.0885222E-017, 1.0000000E+000, 1.5993323E+004, 6.3000000E+001, 1.2689602E-009, 6.0467015E-001
 1.2621860E+000,-1.0973996E-001, 9.9920072E-017, 1.0000000E+000, 1.6043763E+004, 6.2000000E+001, 8.7805263E-009, 6.1884469E-001
 1.2640346E+000,-1.0577200E-001, 9.4368957E-017, 1.0000000E+000, 1.6089404E+004, 6.0400000E+001, 8.2433158E-009, 6.1029425E-001
 1.2662530E+000,-1.0254178E-001, 4.1633363E-017, 1.0000000E+000, 1.6140795E+004, 6.1000000E+001, 7.7857643E-009, 6.1285995E-001
 1.2681016E+000,-1.0067365E-001, 4.4408921E-017, 1.0000000E+000, 1.6193600E+004, 6.2000000E+001, 7.7490218E-009, 6.1775409E-001
 1.2703199E+000,-1.0037080E-001, 2.7755576E-017, 1.0000000E+000, 1.6247362E+004, 6.2000000E+001, 7.0515173E-009, 6.1666987E-001
 1.2721685E+000,-1.0151310E-001, 2.4980018E-017, 1.0000000E+000, 1.6299760E+004, 6.2000000E+001, 7.5002342E-009, 6.1707214E-001
 1.2740171E+000,-1.0375569E-001, 2.7755576E-018, 1.0000000E+000, 1.6349888E+004, 6.2000000E+001, 7.6084546E-009, 6.1691794E-001
 1.2762354E+000,-1.0741168E-001, 4.1633363E-017, 1.0000000E+000, 1.6400638E+004, 6.1500000E+001, 7.6532795E-009, 6.1419584E-001
 1.2780840E+000,-1.1213606E-001, 4.4408921E-017, 1.0000000E+000, 1.6450145E+004, 6.2800000E+001, 2.8241254E-009, 6.0549476E-001
 1.2803024E+000,-1.1777957E-001, 3.0068540E-017, 1.0000000E+000, 1.6500512E+004, 6.2000000E+001, 2.8913514E-009, 6.0464718E-001
 1.2821510E+000,-1.2396788E-001, 1.3877788E-017, 1.0000000E+000, 1.6549278E+004, 6.3000000E+001, 1.3467404E-009, 6.0377658E-001
 1.2843693E+000,-1.3036733E-001, 2.7755576E-017, 1.0000000E+000, 1.6599070E+004, 6.2833333E+001, 2.5874235E-009, 6.0477055E-001
 1.2862179E+000,-1.3669568E-001, 1.3877788E-017, 1.0000000E+000, 1.6650476E+004, 6.3000000E+001, 1.2436825E-009, 6.0239184E-001
 1.2880665E+000,-1.4220280E-001, 2.2204460E-017, 1.0000000E+000, 1.6698487E+004, 6.2800000E+001, 2.6253866E-009, 6.0460820E-001
 1.2902848E+000,-1.4776047E-001, 3.2381505E-017, 1.0000000E+000, 1.6749162E+004, 6.2666667E+001, 3.6389024E-009, 6.0697531E-001
 1.2921334E+000,-1.5253996E-001, 4.4408921E-017, 1.0000000E+000, 1.6800487E+004, 6.3000000E+001, 1.3049047E-009, 6.0292238E-001
 1.2943518E+000,-1.5613727E-001, 1.8503717E-017, 1.0000000E+000, 1.6852317E+004, 6.3000000E+001, 1.5296538E-009, 6.0454733E-001
 1.2962004E+000,-1.5829111E-001, 3.3306691E-017, 1.0000000E+000, 1.6902612E+004, 6.3000000E+001, 1.5169515E-009, 6.0458317E-001
 1.2980490E+000,-1.5870110E-001, 5.5511151E-017, 1.0000000E+000, 1.6947280E+004, 6.3000000E+001, 1.9050415E-009, 6.0691301E-001
 1.3002673E+000,-1.5729491E-001, 1.1102230E-016, 1.0000000E+000, 1.6972669E+004, 6.3000000E+001, 1.9201415E-009, 6.0699645E-001
 1.3021159E+000,-1.5404182E-001, 2.7755576E-017, 1.0000000E+000, 1.6995419E+004, 6.3000000E+001, 1.6733696E-009, 6.0554756E-001
 1.3043342E+000,-1.4904180E-001, 5.0885222E-017, 1.0000000E+000, 1.7045699E+004, 6.3000000E+001, 1.8127765E-009, 6.0610920E-001
 1.3061828E+000,-1.4278807E-001, 3.8857806E-017, 1.0000000E+000, 1.7097527E+004, 6.2200000E+001, 3.6066256E-009, 6.0776585E-001
 1.3080314E+000,-1.3643293E-001, 5.5511151E-017, 1.0000000E+000, 1.7143738E+004, 6.3000000E+001, 2.5192679E-009, 6.0870796E-001
 1.3102498E+000,-1.2932953E-001, 4.1633363E-017, 1.0000000E+000, 1.7194749E+004, 6.2833333E+001, 3.1649036E-009, 6.0745818E-001
 1.3120984E+000,-1.2270902E-001, 7.4940054E-017, 1.0000000E+000, 1.7244273E+004, 6.3000000E+001, 1.3121753E-009, 6.0181746E-001
 1.3143167E+000,-1.1717682E-001, 9.7144515E-017, 1.0000000E+000, 1.7294289E+004, 6.3000000E+001, 1.3916063E-009, 6.0213121E-001
 1.3161653E+000,-1.1306955E-001, 4.9960036E-017, 1.0000000E+000, 1.7345621E+004, 6.3000000E+001, 1.5487841E-009, 6.0293052E-001
 1.3180139E+000,-1.1083469E-001, 2.2204460E-017, 1.0000000E+000, 1.7392901E+004, 6.3000000E+001, 1.4141402E-009, 6.0175392E-001
 1.3201205E+000,-1.1001578E-001, 2.7755576E-017, 1.0000000E+000, 1.7447669E+004, 6.2526519E+001, 5.3332423E-009, 6.0958689E-001
 1.3221154E+000,-1.1092320E-001, 2.3129646E-017, 1.0000000E+000, 1.7506475E+004, 6.2000000E+001, 7.7880144E-009, 6.1437046E-001
 1.3241102E+000,-1.1354178E-001, 7.4014868E-017, 1.0000000E+000, 1.7563284E+004, 6.2333333E+001, 6.0918767E-009, 6.0979432E-001
 1.3261051E+000,-1.1767879E-001, 6.7075974E-017, 1.0000000E+000, 1.7622272E+004, 6.2833333E+001, 2.5395583E-009, 6.0288908E-001
 1.3280999E+000,-1.2327576E-001, 2.8912058E-017, 1.0000000E+000, 1.7678022E+004, 6.1000000E+001, 8.0372997E-009, 6.1007161E-001
 1.3300948E+000,-1.3032428E-001, 5.5511151E-017, 1.0000000E+000, 1.7731701E+004, 6.0000000E+001, 6.2698656E-009, 6.0264864E-001
 1.3320897E+000,-1.3886694E-001, 5.5511151E-017, 1.0000000E+000, 1.7786558E+004, 6.2000000E+001, 7.2472758E-009, 6.1409281E-001
 1.3340845E+000,-1.4895901E-001, 7.4014868E-017, 1.0000000E+000, 1.7841570E+004, 6.2000000E+001, 8.1985702E-009, 6.1527166E-001
 1.3360794E+000,-1.6059729E-001, 9.2518585E-017, 1.0000000E+000, 1.7895721E+004, 6.1333333E+001, 8.5408702E-009, 6.1224931E-001
 1.3380743E+000,-1.7365580E-001, 2.7900136E-017, 1.0000000E+000, 1.7948732E+004, 6.2000000E+001, 8.2836809E-009, 6.1502775E-001
 1.3400691E+000,-1.8783101E-001, 3.2381505E-017, 1.0000000E+000, 1.8003913E+004, 6.2000000E+001, 7.1029863E-009, 6.1321181E-001
 1.3420640E+000,-2.0257026E-001, 5.5511151E-017, 1.0000000E+000, 1.8056866E+004, 6.2000000E+001, 6.0772610E-009, 6.1132589E-001
 1.3440588E+000,-2.1703681E-001, 4.1633363E-017, 1.0000000E+000, 1.8110430E+004, 6.2000000E+001, 4.5094653E-009, 6.0808557E-001
 1.3460537E+000,-2.3020144E-001, 1.5034270E-017, 1.0000000E+000, 1.8165120E+004, 6.2000000E+001, 4.5840225E-009, 6.0793294E-001
 1.3480486E+000,-2.4103735E-001, 5.3198187E-017, 1.0000000E+000, 1.8221624E+004, 6.2000000E+001, 7.0603659E-009, 6.1213541E-001
 1.3500434E+000,-2.4869945E-001, 8.3266727E-017, 1.0000000E+000, 1.8277772E+004, 6.2000000E+001, 7.4894701E-009, 6.1258272E-001
 1.3520383E+000,-2.5260623E-001, 5.5511151E-017, 1.0000000E+000, 1.8334810E+004, 6.2333333E+001, 5.8472434E-009, 6.0827371E-001
 1.3540332E+000,-2.5243379E-001, 8.3266727E-017, 1.0000000E+000, 1.8392032E+004, 6.3000000E+001, 1.3629363E-009, 6.0065894E-001
 1.3560280E+000,-2.4808277E-001, 5.7824116E-017, 1.0000000E+000, 1.8450463E+004, 6.3000000E+001, 1.4772468E-009, 6.0130282E-001
 1.3580229E+000,-2.3967456E-001, 1.0177044E-016, 1.0000000E+000, 1.8505966E+004, 6.2666667E+001, 2.1261440E-009, 6.0274959E-001
 1.3600178E+000,-2.2759810E-001, 6.0137081E-017, 1.0000000E+000, 1.8563042E+004, 6.2333333E+001, 3.5879197E-009, 6.0536568E-001
 1.3620126E+000,-2.1257940E-001, 4.8572257E-017, 1.0000000E+000, 1.8619201E+004, 6.2666667E+001, 2.7043305E-009, 6.0254824E-001
 1.3640075E+000,-1.9569507E-001, 1.1102230E-016, 1.0000000E+000, 1.8674081E+004, 6.2333333E+001, 6.2961439E-009, 6.0821586E-001
 1.3660931E+000,-1.7741333E-001, 2.5773035E-017, 1.0000000E+000, 1.8700521E+004, 6.2000000E+001, 8.3647717E-009, 6.1400236E-001
 1.3681788E+000,-1.5994417E-001, 1.3877788E-017, 1.0000000E+000, 1.8715975E+004, 6.2000000E+001, 5.5010671E-009, 6.0935472E-001
