s,Pa,m/s,,s
Time,"pres","error","iter","cpu"
 1.6661376E+000,-6.0333885E-002, 9.9758411E-006, 9.6625000E+001, 1.1320375E+004
 1.6682347E+000,-8.3451147E-002, 9.9651289E-006, 8.7125000E+001, 1.1396774E+004
 1.6700697E+000,-1.0535892E-001, 9.9673706E-006, 6.8428571E+001, 1.1458477E+004
 1.6721668E+000,-1.2537677E-001, 9.9291840E-006, 6.3625000E+001, 1.1509052E+004
 1.6740018E+000,-1.4198327E-001, 9.9320104E-006, 5.9142857E+001, 1.1555052E+004
 1.6760989E+000,-1.5445645E-001, 9.8702981E-006, 5.7250000E+001, 1.1599459E+004
 1.6781960E+000,-1.6225533E-001, 9.8886353E-006, 5.3250000E+001, 1.1644513E+004
 1.6800310E+000,-1.6437286E-001, 9.8899191E-006, 4.6428571E+001, 1.1683898E+004
 1.6821281E+000,-1.6178187E-001, 9.8634285E-006, 3.7625000E+001, 1.1722172E+004
 1.6842253E+000,-1.5526809E-001, 9.8297773E-006, 2.9750000E+001, 1.1756052E+004
 1.6860602E+000,-1.4734930E-001, 9.9117864E-006, 2.7571429E+001, 1.1782788E+004
 1.6881574E+000,-1.3850304E-001, 9.9254716E-006, 3.8000000E+001, 1.1812199E+004
 1.6902545E+000,-1.2963292E-001, 9.9532632E-006, 4.6250000E+001, 1.1852685E+004
 1.6920895E+000,-1.2246841E-001, 9.9295875E-006, 4.9714286E+001, 1.1895260E+004
 1.6941866E+000,-1.1669743E-001, 9.9580928E-006, 4.8000000E+001, 1.1938751E+004
 1.6960215E+000,-1.1259934E-001, 9.9502084E-006, 4.4428571E+001, 1.1980945E+004
 1.6981187E+000,-1.1022403E-001, 9.9243964E-006, 4.0375000E+001, 1.2018716E+004
 1.7002158E+000,-1.0978280E-001, 9.9285567E-006, 3.5750000E+001, 1.2054917E+004
 1.7020508E+000,-1.1144596E-001, 9.8289092E-006, 3.2428571E+001, 1.2085973E+004
 1.7041479E+000,-1.1500299E-001, 9.8600612E-006, 3.0000000E+001, 1.2115297E+004
 1.7062450E+000,-1.2091591E-001, 9.9002719E-006, 3.7000000E+001, 1.2145194E+004
 1.7080800E+000,-1.2929227E-001, 9.9537545E-006, 5.0428571E+001, 1.2182473E+004
 1.7101771E+000,-1.3977980E-001, 9.9439867E-006, 6.0000000E+001, 1.2228184E+004
 1.7120121E+000,-1.5351643E-001, 9.9346646E-006, 6.2714286E+001, 1.2281585E+004
 1.7141092E+000,-1.7036954E-001, 9.9229920E-006, 5.7750000E+001, 1.2333728E+004
 1.7162063E+000,-1.9199642E-001, 9.9011994E-006, 4.2000000E+001, 1.2382236E+004
 1.7180413E+000,-2.1569715E-001, 9.9525067E-006, 4.3428571E+001, 1.2417498E+004
 1.7201384E+000,-2.3988966E-001, 9.9913258E-006, 7.0000000E+001, 1.2473971E+004
 1.7222355E+000,-2.6581833E-001, 9.9613842E-006, 8.5125000E+001, 1.2548710E+004
 1.7240705E+000,-2.8744724E-001, 9.9719140E-006, 9.3571429E+001, 1.2622769E+004
 1.7261676E+000,-3.0186140E-001, 9.9768456E-006, 8.9250000E+001, 1.2698113E+004
 1.7280026E+000,-3.0671969E-001, 9.9557490E-006, 7.8285714E+001, 1.2770516E+004
 1.7301519E+000,-3.0011655E-001, 9.9468551E-006, 5.0780743E+001, 1.2832430E+004
 1.7320391E+000,-2.8349263E-001, 9.8917424E-006, 4.3750000E+001, 1.2878345E+004
 1.7341622E+000,-2.5901400E-001, 9.8633368E-006, 4.0555556E+001, 1.2922043E+004
 1.7360494E+000,-2.2991648E-001, 9.8883996E-006, 3.5750000E+001, 1.2963555E+004
 1.7381725E+000,-2.0017929E-001, 9.7978207E-006, 3.0888889E+001, 1.2997165E+004
 1.7400597E+000,-1.7349377E-001, 9.8638927E-006, 3.4250000E+001, 1.3028663E+004
 1.7421828E+000,-1.4995843E-001, 9.8413377E-006, 3.2444444E+001, 1.3060742E+004
 1.7440700E+000,-1.3130114E-001, 9.8541021E-006, 3.4375000E+001, 1.3095287E+004
 1.7461930E+000,-1.1712286E-001, 9.8812748E-006, 3.1222222E+001, 1.3129243E+004
 1.7480802E+000,-1.0700199E-001, 9.8413450E-006, 2.8500000E+001, 1.3165084E+004
 1.7502033E+000,-9.9965649E-002, 9.8772321E-006, 2.7777778E+001, 1.3201247E+004
 1.7520905E+000,-9.4433029E-002, 9.8263883E-006, 2.7250000E+001, 1.3231768E+004
 1.7542136E+000,-9.0279835E-002, 9.8074991E-006, 2.3666667E+001, 1.3259552E+004
 1.7561008E+000,-8.7007445E-002, 9.8307732E-006, 2.1375000E+001, 1.3282473E+004
 1.7580116E+000,-8.5136573E-002, 9.7798073E-006, 2.2765432E+001, 1.3303423E+004
 1.7600875E+000,-8.3347888E-002, 9.8179697E-006, 2.6500000E+001, 1.3325422E+004
 1.7621634E+000,-8.1991765E-002, 9.9581677E-006, 3.8000000E+001, 1.3353941E+004
 1.7642393E+000,-8.0740998E-002, 9.9207706E-006, 4.9500000E+001, 1.3390769E+004
 1.7660557E+000,-7.9465815E-002, 9.9181022E-006, 5.5571429E+001, 1.3431184E+004
 1.7681316E+000,-7.8187078E-002, 9.9270869E-006, 5.6000000E+001, 1.3474231E+004
 1.7702075E+000,-7.6503489E-002, 9.9064158E-006, 4.9125000E+001, 1.3518184E+004
 1.7720239E+000,-7.4960916E-002, 9.9391747E-006, 4.5714286E+001, 1.3555706E+004
 1.7740999E+000,-7.2071787E-002, 9.9344375E-006, 5.0875000E+001, 1.3593703E+004
 1.7761758E+000,-6.7643108E-002, 9.9420431E-006, 7.1250000E+001, 1.3643503E+004
 1.7782517E+000,-6.2879908E-002, 9.9493457E-006, 7.8875000E+001, 1.3701921E+004
 1.7800681E+000,-5.6982536E-002, 9.9512681E-006, 7.4714286E+001, 1.3760736E+004
 1.7821440E+000,-5.0859322E-002, 9.9584526E-006, 6.3125000E+001, 1.3814911E+004
 1.7842199E+000,-4.5095507E-002, 9.9493648E-006, 4.9875000E+001, 1.3864330E+004
 1.7861919E+000,-4.1062924E-002, 9.9356731E-006, 4.7723872E+001, 1.3906296E+004
 1.7880601E+000,-3.9973622E-002, 9.9234214E-006, 4.0875000E+001, 1.3944950E+004
 1.7901618E+000,-4.0908299E-002, 9.8662672E-006, 3.6333333E+001, 1.3981927E+004
 1.7920299E+000,-4.3700918E-002, 9.7851674E-006, 3.0375000E+001, 1.4013106E+004
 1.7941316E+000,-4.8529372E-002, 9.8297544E-006, 3.1777778E+001, 1.4039923E+004
 1.7962333E+000,-5.4837856E-002, 9.7801613E-006, 3.1111111E+001, 1.4068605E+004
 1.7981014E+000,-6.2102047E-002, 9.8683417E-006, 3.0250000E+001, 1.4095400E+004
 1.8002031E+000,-7.0996730E-002, 9.7761639E-006, 2.9333333E+001, 1.4121837E+004
 1.8020712E+000,-8.1320289E-002, 9.9360747E-006, 2.8125000E+001, 1.4147447E+004
 1.8041729E+000,-9.3628822E-002, 9.8975359E-006, 2.8222222E+001, 1.4173335E+004
 1.8060411E+000,-1.0792198E-001, 9.8460323E-006, 2.9000000E+001, 1.4199753E+004
 1.8080260E+000,-1.2443843E-001, 9.9226980E-006, 3.9611765E+001, 1.4230654E+004
 1.8100809E+000,-1.4528512E-001, 9.9476974E-006, 5.5500000E+001, 1.4273926E+004
 1.8121359E+000,-1.6990508E-001, 9.9590751E-006, 6.6875000E+001, 1.4326615E+004
 1.8141909E+000,-1.9853072E-001, 9.9305780E-006, 6.7500000E+001, 1.4382506E+004
 1.8162458E+000,-2.3104281E-001, 9.9331315E-006, 5.8875000E+001, 1.4435108E+004
 1.8180439E+000,-2.6449008E-001, 9.9093449E-006, 4.4285714E+001, 1.4475908E+004
 1.8200989E+000,-2.9963378E-001, 9.9500677E-006, 4.9625000E+001, 1.4511345E+004
 1.8221539E+000,-3.3386554E-001, 9.9948939E-006, 7.3000000E+001, 1.4565292E+004
 1.8242088E+000,-3.6172818E-001, 9.9872109E-006, 9.7125000E+001, 1.4638182E+004
 1.8260069E+000,-3.7875501E-001, 9.9655668E-006, 9.9857143E+001, 1.4714473E+004
 1.8280619E+000,-3.8647276E-001, 9.9685426E-006, 8.7750000E+001, 1.4783444E+004
 1.8301169E+000,-3.7592279E-001, 9.9732350E-006, 7.9625000E+001, 1.4855202E+004
 1.8321718E+000,-3.4883455E-001, 9.9496012E-006, 6.2250000E+001, 1.4914920E+004
 1.8342268E+000,-3.0980025E-001, 9.9383328E-006, 5.4125000E+001, 1.4963140E+004
 1.8360249E+000,-2.6852603E-001, 9.8966925E-006, 4.1142857E+001, 1.5000626E+004
 1.8380799E+000,-2.2624955E-001, 9.8594750E-006, 3.1000000E+001, 1.5030034E+004
 1.8401348E+000,-1.8369037E-001, 9.7956542E-006, 2.9750000E+001, 1.5055172E+004
 1.8421898E+000,-1.4730653E-001, 9.8555384E-006, 3.3375000E+001, 1.5080628E+004
 1.8442448E+000,-1.1601418E-001, 9.7581334E-006, 2.7625000E+001, 1.5104840E+004
 1.8460428E+000,-9.0886668E-002, 9.7561831E-006, 2.6000000E+001, 1.5125920E+004
 1.8480978E+000,-7.0137623E-002, 9.7061778E-006, 2.4125000E+001, 1.5146155E+004
 1.8501528E+000,-5.0960821E-002, 9.7534302E-006, 2.7375000E+001, 1.5167700E+004
 1.8522077E+000,-3.3410481E-002, 9.7833420E-006, 3.2000000E+001, 1.5192456E+004
 1.8540058E+000,-1.8048160E-002, 9.8979229E-006, 3.5571429E+001, 1.5217886E+004
 1.8560608E+000,-2.4464516E-003, 9.8978364E-006, 4.0750000E+001, 1.5247904E+004
 1.8581158E+000, 1.4185241E-002, 9.9024886E-006, 4.2500000E+001, 1.5283728E+004
 1.8601707E+000, 3.0527408E-002, 9.8863474E-006, 4.3625000E+001, 1.5320782E+004
 1.8622257E+000, 4.5989505E-002, 9.9336870E-006, 3.9375000E+001, 1.5356971E+004
 1.8640238E+000, 5.7907893E-002, 9.7586679E-006, 3.2428571E+001, 1.5385750E+004
 1.8660788E+000, 6.4123112E-002, 9.9242979E-006, 6.6250000E+001, 1.5415930E+004
 1.8681337E+000, 5.7594238E-002, 9.9707665E-006, 8.1500000E+001, 1.5475719E+004
 1.8701887E+000, 4.4890126E-002, 9.9800046E-006, 9.5250000E+001, 1.5547350E+004
 1.8722437E+000, 2.5786999E-002, 9.9657939E-006, 9.7375000E+001, 1.5627111E+004
 1.8740418E+000, 3.2717432E-003, 9.9535032E-006, 9.7285714E+001, 1.5703347E+004
 1.8760967E+000,-1.9720206E-002, 9.9647643E-006, 8.3125000E+001, 1.5771205E+004
 1.8781517E+000,-4.3070404E-002, 9.9333325E-006, 6.4000000E+001, 1.5830731E+004
 1.8802067E+000,-6.2700601E-002, 9.8460529E-006, 4.6875000E+001, 1.5876167E+004
 1.8820048E+000,-7.6345714E-002, 9.8723406E-006, 4.7142857E+001, 1.5910708E+004
 1.8840597E+000,-8.5075846E-002, 9.9412855E-006, 4.2750000E+001, 1.5945291E+004
 1.8861147E+000,-8.9550452E-002, 9.9328586E-006, 5.0250000E+001, 1.5983674E+004
 1.8880403E+000,-9.0936795E-002, 9.9168055E-006, 4.7201483E+001, 1.6024561E+004
 1.8901194E+000,-9.0664855E-002, 9.9135844E-006, 4.0444444E+001, 1.6065037E+004
 1.8921984E+000,-8.9848060E-002, 9.8943135E-006, 3.4444444E+001, 1.6102917E+004
 1.8940465E+000,-8.9099137E-002, 9.9264618E-006, 2.9750000E+001, 1.6133815E+004
 1.8961255E+000,-8.8938070E-002, 9.8744766E-006, 2.7000000E+001, 1.6161011E+004
 1.8982046E+000,-8.9961883E-002, 9.6245775E-006, 2.6000000E+001, 1.6187289E+004
 1.9000526E+000,-9.2043294E-002, 9.7710426E-006, 2.6125000E+001, 1.6211851E+004
 1.9021317E+000,-9.5344000E-002, 9.7986111E-006, 2.7000000E+001, 1.6236934E+004
 1.9042107E+000,-1.0063370E-001, 9.6802749E-006, 2.7888889E+001, 1.6264171E+004
 1.9060587E+000,-1.0757824E-001, 9.7839271E-006, 2.8625000E+001, 1.6290433E+004
 1.9081378E+000,-1.1623740E-001, 9.8557855E-006, 2.9000000E+001, 1.6316787E+004
 1.9101706E+000,-1.2772592E-001, 9.7284981E-006, 3.1500000E+001, 1.6343508E+004
 1.9122035E+000,-1.4241251E-001, 9.8892847E-006, 4.2250000E+001, 1.6373527E+004
 1.9142363E+000,-1.6073209E-001, 9.8952113E-006, 4.6625000E+001, 1.6410181E+004
 1.9160151E+000,-1.8147453E-001, 9.9277559E-006, 4.6857143E+001, 1.6447134E+004
 1.9180479E+000,-2.0662025E-001, 9.9399164E-006, 5.0750000E+001, 1.6487918E+004
 1.9200808E+000,-2.4282254E-001, 9.9634702E-006, 5.7625000E+001, 1.6532411E+004
 1.9221136E+000,-2.9136944E-001, 9.8837878E-006, 5.1375000E+001, 1.6579323E+004
 1.9241465E+000,-3.3167210E-001, 9.9673549E-006, 6.4625000E+001, 1.6627662E+004
 1.9261793E+000,-3.6597635E-001, 9.9562100E-006, 7.1250000E+001, 1.6678609E+004
 1.9282122E+000,-3.8617936E-001, 9.9365231E-006, 6.7250000E+001, 1.6734459E+004
 1.9302450E+000,-3.8829490E-001, 9.9374415E-006, 5.4750000E+001, 1.6784271E+004
 1.9320237E+000,-3.7457459E-001, 9.9012337E-006, 4.3714286E+001, 1.6822857E+004
 1.9340566E+000,-3.4559062E-001, 9.8891198E-006, 4.3750000E+001, 1.6858017E+004
 1.9360894E+000,-3.0609909E-001, 9.9668991E-006, 3.8750000E+001, 1.6894674E+004
 1.9381223E+000,-2.6193021E-001, 9.7963799E-006, 2.8500000E+001, 1.6923436E+004
 1.9401551E+000,-2.1800016E-001, 9.5549922E-006, 2.7000000E+001, 1.6947459E+004
 1.9421880E+000,-1.7811130E-001, 9.6925857E-006, 2.7625000E+001, 1.6971093E+004
 1.9442208E+000,-1.4328501E-001, 9.7006975E-006, 2.4375000E+001, 1.6993941E+004
 1.9462537E+000,-1.1180171E-001, 9.7327726E-006, 2.8500000E+001, 1.7016709E+004
 1.9480324E+000,-8.5602145E-002, 9.7658727E-006, 3.0285714E+001, 1.7040845E+004
 1.9500652E+000,-6.2426853E-002, 9.8589084E-006, 3.6375000E+001, 1.7067476E+004
 1.9520981E+000,-3.8352463E-002, 9.9017089E-006, 4.1625000E+001, 1.7100664E+004
 1.9541309E+000,-1.5113487E-002, 9.9626619E-006, 4.5500000E+001, 1.7138403E+004
 1.9561638E+000, 8.5232771E-003, 9.9492304E-006, 4.8875000E+001, 1.7182731E+004
 1.9581966E+000, 3.1105261E-002, 9.9298838E-006, 5.0500000E+001, 1.7228297E+004
 1.9602295E+000, 5.1016191E-002, 9.9296904E-006, 4.7750000E+001, 1.7270128E+004
 1.9620082E+000, 6.6301158E-002, 9.7842051E-006, 3.7428571E+001, 1.7304928E+004
 1.9640411E+000, 7.1480752E-002, 9.9129684E-006, 6.6125000E+001, 1.7336649E+004
 1.9660739E+000, 6.5560516E-002, 9.9467131E-006, 6.8500000E+001, 1.7390483E+004
 1.9681068E+000, 5.2535676E-002, 9.9716423E-006, 9.3875000E+001, 1.7459519E+004
 1.9701396E+000, 3.1334411E-002, 9.9756374E-006, 1.1525000E+002, 1.7545688E+004
 1.9721724E+000, 3.8314663E-003, 9.9861816E-006, 1.2262500E+002, 1.7645909E+004
 1.9742053E+000,-2.5948053E-002, 9.9702115E-006, 1.0262500E+002, 1.7742673E+004
 1.9762381E+000,-5.2895123E-002, 9.9560516E-006, 8.5375000E+001, 1.7821797E+004
 1.9780169E+000,-7.4633774E-002, 9.9127245E-006, 5.9857143E+001, 1.7879371E+004
 1.9800497E+000,-9.1316378E-002, 9.8773159E-006, 4.9500000E+001, 1.7918859E+004
 1.9820826E+000,-1.0234430E-001, 9.9549899E-006, 6.0750000E+001, 1.7962810E+004
 1.9841154E+000,-1.0769304E-001, 9.9413030E-006, 5.4125000E+001, 1.8008748E+004
 1.9861483E+000,-1.0787889E-001, 9.9514720E-006, 5.9250000E+001, 1.8057336E+004
 1.9881811E+000,-1.0577477E-001, 9.9617540E-006, 5.7125000E+001, 1.8106247E+004
 1.9902140E+000,-1.0209193E-001, 9.9396279E-006, 5.0500000E+001, 1.8152838E+004
 1.9922468E+000,-9.8541547E-002, 9.9115192E-006, 4.2500000E+001, 1.8193581E+004
 1.9940255E+000,-9.5604499E-002, 9.9149953E-006, 3.7000000E+001, 1.8226104E+004
 1.9960584E+000,-9.3410882E-002, 9.8721311E-006, 3.3375000E+001, 1.8253909E+004
 1.9980912E+000,-9.2421728E-002, 9.8991713E-006, 3.1250000E+001, 1.8281552E+004
 2.0000000E+000,-9.2760736E-002, 9.8283541E-006, 3.0578843E+001, 1.8308017E+004
