s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 1.03140532347680E+001, 9.93194568068652E-001, 7.57009260677374E-001, 9.93194568068652E-001, 7.57009260677374E-001, 4.29959594123187E-002, 1.00000000000000E+000
 1.03760925575246E+001, 9.93737152517713E-001, 7.48637412803023E-001, 9.93737152517713E-001, 7.48637412803023E-001, 4.34762434858986E-002, 1.00000000000000E+000
 1.04381318802811E+001, 9.94246704937025E-001, 7.39858478971356E-001, 9.94246704937025E-001, 7.39858478971356E-001, 4.43918602254486E-002, 1.00000000000000E+000
 1.05001712030377E+001, 9.94806605446096E-001, 7.30647010756194E-001, 9.94806605446096E-001, 7.30647010756194E-001, 5.43329604057945E-002, 1.00000000000000E+000
 1.05622105257942E+001, 9.95369928907805E-001, 7.21087134345917E-001, 9.95369928907805E-001, 7.21087134345917E-001, 7.48316712476904E-002, 1.00000000000000E+000
 1.06242498485508E+001, 9.95922655259107E-001, 7.11336157562370E-001, 9.95922655259107E-001, 7.11336157562370E-001, 8.26625581861195E-002, 1.00000000000000E+000
 1.06862891713073E+001, 9.96205408248442E-001, 7.01748171034629E-001, 9.96205408248442E-001, 7.01748171034629E-001, 4.50295654792775E-002, 2.00000000000000E+000
 1.07483284940638E+001, 9.96364737822092E-001, 6.92347972770105E-001, 9.96364737822092E-001, 6.92347972770105E-001, 5.23984238783154E-002, 2.00000000000000E+000
 1.08103678168204E+001, 9.96602575432730E-001, 6.83097705952343E-001, 9.96602575432730E-001, 6.83097705952343E-001, 4.63279854515951E-002, 2.00000000000000E+000
 1.08724071395769E+001, 9.96828752432793E-001, 6.73939986485263E-001, 9.96828752432793E-001, 6.73939986485263E-001, 7.98970085224313E-002, 1.00000000000000E+000
 1.09344464623335E+001, 9.96589463518277E-001, 6.65326119423628E-001, 9.96589463518277E-001, 6.65326119423628E-001, 5.18594514068207E-002, 2.00000000000000E+000
 1.09964857850900E+001, 9.96149122430403E-001, 6.57341358019525E-001, 9.96149122430403E-001, 6.57341358019525E-001, 7.43384967474340E-002, 2.00000000000000E+000
 1.10585251078466E+001, 9.95973001298215E-001, 6.49811749022642E-001, 9.95973001298215E-001, 6.49811749022642E-001, 5.08864768175277E-002, 2.00000000000000E+000
 1.11205644306031E+001, 9.95848580471383E-001, 6.42641769919245E-001, 9.95848580471383E-001, 6.42641769919245E-001, 5.63599277295319E-002, 2.00000000000000E+000
 1.11826037533596E+001, 9.95698412640865E-001, 6.35783888541860E-001, 9.95698412640865E-001, 6.35783888541860E-001, 4.72215619143287E-002, 2.00000000000000E+000
 1.12446430761162E+001, 9.95555336917402E-001, 6.29299435846063E-001, 9.95555336917402E-001, 6.29299435846063E-001, 5.19958559310103E-002, 2.00000000000000E+000
 1.13066823988727E+001, 9.95508887064112E-001, 6.23091461304922E-001, 9.95508887064112E-001, 6.23091461304922E-001, 5.23054696692453E-002, 2.00000000000000E+000
 1.13687217216293E+001, 9.95406539222278E-001, 6.17220863593574E-001, 9.95406539222278E-001, 6.17220863593574E-001, 7.43507174226257E-002, 1.00000000000000E+000
 1.14307610443858E+001, 9.95587620444140E-001, 6.11482759848361E-001, 9.95587620444140E-001, 6.11482759848361E-001, 6.12791128158913E-002, 2.00000000000000E+000
 1.14928003671424E+001, 9.95771171930809E-001, 6.05902278609655E-001, 9.95771171930809E-001, 6.05902278609655E-001, 6.45175110907118E-002, 2.00000000000000E+000
 1.15548396898989E+001, 9.95845214850938E-001, 6.00498995503524E-001, 9.95845214850938E-001, 6.00498995503524E-001, 4.78220079679143E-002, 2.00000000000000E+000
 1.16168790126555E+001, 9.95881596751637E-001, 5.95247788672928E-001, 9.95881596751637E-001, 5.95247788672928E-001, 5.92224235910028E-002, 2.00000000000000E+000
 1.16789183354120E+001, 9.95856264962773E-001, 5.90148594541655E-001, 9.95856264962773E-001, 5.90148594541655E-001, 5.13672663688497E-002, 2.00000000000000E+000
 1.17409576581685E+001, 9.95791439420619E-001, 5.85023999794924E-001, 9.95791439420619E-001, 5.85023999794924E-001, 6.22921892528782E-002, 2.00000000000000E+000
 1.18029969809251E+001, 9.95664772718753E-001, 5.79874490100653E-001, 9.95664772718753E-001, 5.79874490100653E-001, 6.02827303349495E-002, 2.00000000000000E+000
 1.18650363036816E+001, 9.95377250759902E-001, 5.74826643120621E-001, 9.95377250759902E-001, 5.74826643120621E-001, 9.81748395541273E-002, 1.00000000000000E+000
 1.19270756264382E+001, 9.95348279886574E-001, 5.69572240064170E-001, 9.95348279886574E-001, 5.69572240064170E-001, 8.45219036368461E-002, 2.00000000000000E+000
 1.19891149491947E+001, 9.95287331494546E-001, 5.64104964651114E-001, 9.95287331494546E-001, 5.64104964651114E-001, 7.71420044045351E-002, 2.00000000000000E+000
 1.20511542719513E+001, 9.95207119640341E-001, 5.58456182269360E-001, 9.95207119640341E-001, 5.58456182269360E-001, 5.59141678168890E-002, 2.00000000000000E+000
 1.21131935947078E+001, 9.95146952884375E-001, 5.52724061902486E-001, 9.95146952884375E-001, 5.52724061902486E-001, 7.56091244766474E-002, 2.00000000000000E+000
 1.21752329174643E+001, 9.95144553127447E-001, 5.48241562031746E-001, 9.95144553127447E-001, 5.47109258209184E-001, 6.02564896652146E-002, 2.00000000000000E+000
 1.22372722402209E+001, 9.95166565841569E-001, 5.44210822084180E-001, 9.95166565841569E-001, 5.41832169532612E-001, 5.63469229248991E-002, 2.00000000000000E+000
 1.22993115629774E+001, 9.95178376054832E-001, 5.40709615391023E-001, 9.95178376054832E-001, 5.37137024472058E-001, 6.36614680808804E-002, 2.00000000000000E+000
 1.23613508857340E+001, 9.95200300829039E-001, 5.37940799291094E-001, 9.95200300829039E-001, 5.33244214713992E-001, 4.01340214636298E-002, 2.00000000000000E+000
 1.24233902084905E+001, 9.95194220725845E-001, 5.35976125573610E-001, 9.95194220725845E-001, 5.30231916733136E-001, 4.78153981031995E-002, 2.00000000000000E+000
 1.24854295312471E+001, 9.95232178613322E-001, 5.34963490780101E-001, 9.95232178613322E-001, 5.28259664756335E-001, 4.63581353870094E-002, 2.00000000000000E+000
 1.25474688540036E+001, 9.95234202438481E-001, 5.34767228587000E-001, 9.95234202438481E-001, 5.27182429465887E-001, 8.09630186569185E-002, 1.00000000000000E+000
 1.26095081767601E+001, 9.95201413596684E-001, 5.35299223375574E-001, 9.95201413596684E-001, 5.26900741740311E-001, 9.12908935128380E-002, 1.00000000000000E+000
 1.26715474995167E+001, 9.95216843616444E-001, 5.36940750759661E-001, 9.95216843616444E-001, 5.27808457613486E-001, 7.48120401406146E-002, 2.00000000000000E+000
 1.27335868222732E+001, 9.95334336519293E-001, 5.39766231136957E-001, 9.95334336519293E-001, 5.29994869366417E-001, 5.95886399454736E-002, 2.00000000000000E+000
 1.27956261450298E+001, 9.95511667223419E-001, 5.43735744126301E-001, 9.95511667223419E-001, 5.33420429596903E-001, 5.08430392600758E-002, 2.00000000000000E+000
 1.28576654677863E+001, 9.95599553960673E-001, 5.48808770022314E-001, 9.95599553960673E-001, 5.38036079888269E-001, 5.69353925017173E-002, 2.00000000000000E+000
 1.29126257639301E+001, 9.95624280881017E-001, 5.53965357373911E-001, 9.95624280881017E-001, 5.42837920290249E-001, 8.24641123431727E-002, 1.00000000000000E+000
 1.29675860600740E+001, 9.95731006356789E-001, 5.59663959915921E-001, 9.95731006356789E-001, 5.48220395516403E-001, 6.39602955841406E-002, 1.00000000000000E+000
 1.30225463562178E+001, 9.95814675152552E-001, 5.66406779892479E-001, 9.95814675152552E-001, 5.54705966687293E-001, 4.14292668943489E-002, 2.00000000000000E+000
 1.30775066523616E+001, 9.96065580494627E-001, 5.73907527441410E-001, 9.96065580494627E-001, 5.62016501989497E-001, 4.27567600628237E-002, 2.00000000000000E+000
 1.31324669485055E+001, 9.96313967716800E-001, 5.81696335619785E-001, 9.96313967716800E-001, 5.69650187977630E-001, 9.13211404774710E-002, 1.00000000000000E+000
 1.31874272446493E+001, 9.96464785182734E-001, 5.89768823667517E-001, 9.96464785182734E-001, 5.77593974301896E-001, 8.72354004200610E-002, 1.00000000000000E+000
 1.32423875407931E+001, 9.96485714436057E-001, 5.98646168034229E-001, 9.96485714436057E-001, 5.86395485849327E-001, 6.57991600001893E-002, 2.00000000000000E+000
 1.32973478369369E+001, 9.96603834033342E-001, 6.08003805289575E-001, 9.96603834033342E-001, 5.95734238588263E-001, 5.04633715969935E-002, 2.00000000000000E+000
 1.33523081330808E+001, 9.96655802005181E-001, 6.17310477945698E-001, 9.96655802005181E-001, 6.05043387414560E-001, 6.83047761011011E-002, 1.00000000000000E+000
 1.34072684292246E+001, 9.96609888849901E-001, 6.26870650649853E-001, 9.96609888849901E-001, 6.14632491437861E-001, 4.77904350481654E-002, 2.00000000000000E+000
 1.34622287253684E+001, 9.96727269084764E-001, 6.36550438183159E-001, 9.96727269084764E-001, 6.24372533561823E-001, 5.84391819263664E-002, 2.00000000000000E+000
 1.35171890215122E+001, 9.96756939076352E-001, 6.45936218282893E-001, 9.96756939076352E-001, 6.33833099899931E-001, 9.78065322231197E-002, 1.00000000000000E+000
 1.35721493176561E+001, 9.96733139115211E-001, 6.55204446632297E-001, 9.96733139115211E-001, 6.43191168702621E-001, 5.32172710490018E-002, 2.00000000000000E+000
 1.36271096137999E+001, 9.97026603844170E-001, 6.64196030413708E-001, 9.97026603844170E-001, 6.52289033167525E-001, 7.31369758607677E-002, 2.00000000000000E+000
 1.36820699099437E+001, 9.97062420130599E-001, 6.72757173289865E-001, 9.97062420130599E-001, 6.60966979218585E-001, 5.02056877646228E-002, 2.00000000000000E+000
 1.37370302060875E+001, 9.97029281713767E-001, 6.80834870406162E-001, 9.97029281713767E-001, 6.69168561460622E-001, 4.28142832604921E-002, 2.00000000000000E+000
 1.37919905022314E+001, 9.97150817967822E-001, 6.88453210496750E-001, 9.97150817967822E-001, 6.76925363019962E-001, 5.51995824474019E-002, 2.00000000000000E+000
 1.38469507983752E+001, 9.97242770130345E-001, 6.95579592914939E-001, 9.97242770130345E-001, 6.84212157212940E-001, 5.96463424307600E-002, 2.00000000000000E+000
 1.39019110945190E+001, 9.97215793344508E-001, 7.02273576966879E-001, 9.97215793344508E-001, 6.91100045567170E-001, 3.48654068389602E-002, 2.00000000000000E+000
 1.39568713906628E+001, 9.97164192592019E-001, 7.08619430552262E-001, 9.97164192592019E-001, 6.97684994106533E-001, 4.45720376255998E-002, 2.00000000000000E+000
 1.40118316868067E+001, 9.97137358705473E-001, 7.14419279912619E-001, 9.97137358705473E-001, 7.03753381289181E-001, 9.20645174143129E-002, 1.00000000000000E+000
 1.40667919829505E+001, 9.97118319056977E-001, 7.19835539961102E-001, 9.97118319056977E-001, 7.09487547318971E-001, 9.00923121206406E-002, 1.00000000000000E+000
 1.41217522790943E+001, 9.97325585828482E-001, 7.25265358484448E-001, 9.97325585828482E-001, 7.15318581985077E-001, 5.14433918317031E-002, 2.00000000000000E+000
 1.41767125752381E+001, 9.97208462166429E-001, 7.30629650674535E-001, 9.97208462166429E-001, 7.21162953020737E-001, 5.28784802663646E-002, 2.00000000000000E+000
 1.42316728713820E+001, 9.97144309759624E-001, 7.35557825192801E-001, 9.97144309759624E-001, 7.26613483850134E-001, 9.62251340242864E-002, 1.00000000000000E+000
 1.42866331675258E+001, 9.97267929588774E-001, 7.40756331197617E-001, 9.97267929588774E-001, 7.32425441840776E-001, 4.64361098760290E-002, 2.00000000000000E+000
 1.43415934636696E+001, 9.97288511211924E-001, 7.46115768184149E-001, 9.97288511211924E-001, 7.38474881641230E-001, 4.64182196725386E-002, 2.00000000000000E+000
 1.43965537598134E+001, 9.97234605919052E-001, 7.51560956588595E-001, 9.97234605919052E-001, 7.44667032631661E-001, 4.29545391706130E-002, 2.00000000000000E+000
 1.44515140559573E+001, 9.97216714365026E-001, 7.56732112001580E-001, 9.97216714365026E-001, 7.50602655808274E-001, 8.00908997797125E-002, 1.00000000000000E+000
 1.45064743521011E+001, 9.97210931174219E-001, 7.62057926568170E-001, 9.97210931174219E-001, 7.56734267414547E-001, 3.35726719898223E-002, 2.00000000000000E+000
 1.45614346482449E+001, 9.97077434919239E-001, 7.67437083915071E-001, 9.97077434919239E-001, 7.62941890785190E-001, 6.58131161058560E-002, 2.00000000000000E+000
 1.46163949443887E+001, 9.97000483602985E-001, 7.72759717433990E-001, 9.97000483602985E-001, 7.69079059357265E-001, 5.53752650148729E-002, 2.00000000000000E+000
 1.46713552405326E+001, 9.96949472582712E-001, 7.77854618617496E-001, 9.96949472582712E-001, 7.74957049252775E-001, 9.94112307804259E-002, 1.00000000000000E+000
 1.47263155366764E+001, 9.96759317294266E-001, 7.83011674611488E-001, 9.96759317294266E-001, 7.80877795125082E-001, 6.02335677082669E-002, 2.00000000000000E+000
 1.47812758328202E+001, 9.96681587461205E-001, 7.88193483068123E-001, 9.96681587461205E-001, 7.86774605186938E-001, 7.01511987386295E-002, 2.00000000000000E+000
 1.48362361289640E+001, 9.96722795382791E-001, 7.93590751616507E-001, 9.96722795382791E-001, 7.92679008499077E-001, 3.79580909596809E-002, 2.00000000000000E+000
 1.48911964251079E+001, 9.96732332346289E-001, 7.98973764784523E-001, 9.96732332346289E-001, 7.98489572470452E-001, 4.05051093285537E-002, 2.00000000000000E+000
 1.49461567212517E+001, 9.96749342318802E-001, 8.04218780701830E-001, 9.96749342318802E-001, 8.04156771587017E-001, 9.34382459669187E-002, 1.00000000000000E+000
 1.50011170173955E+001, 9.96900859890401E-001, 8.09642814153091E-001, 9.96900859890401E-001, 8.09642814153091E-001, 4.56082673010640E-002, 2.00000000000000E+000
 1.50560773135393E+001, 9.97132853397409E-001, 8.15201731673044E-001, 9.97132853397409E-001, 8.15201731673044E-001, 6.15065876404007E-002, 2.00000000000000E+000
 1.51110376096832E+001, 9.97444901838303E-001, 8.20832734198941E-001, 9.97444901838303E-001, 8.20832734198941E-001, 4.35001603211726E-002, 2.00000000000000E+000
 1.51659979058270E+001, 9.97939754124985E-001, 8.26160664255509E-001, 9.97939754124985E-001, 8.26160664255509E-001, 9.35217941037426E-002, 1.00000000000000E+000
 1.52209582019708E+001, 9.98087401850707E-001, 8.31376241837242E-001, 9.98087401850707E-001, 8.31376241837242E-001, 6.18888895956046E-002, 2.00000000000000E+000
 1.52759184981146E+001, 9.98084924941835E-001, 8.36585797062984E-001, 9.98084924941835E-001, 8.36585797062984E-001, 6.05475425249711E-002, 2.00000000000000E+000
 1.53308787942585E+001, 9.98399847333265E-001, 8.41752694143461E-001, 9.98399847333265E-001, 8.41592020108882E-001, 4.38784639487900E-002, 2.00000000000000E+000
 1.53913351200167E+001, 9.98770716982623E-001, 8.46942538672525E-001, 9.98770716982623E-001, 8.46493109272409E-001, 4.90168153207533E-002, 2.00000000000000E+000
 1.54517914457749E+001, 9.98871657479105E-001, 8.51904926109991E-001, 9.98871657479105E-001, 8.51149591303726E-001, 5.49617570550699E-002, 2.00000000000000E+000
 1.55122477715331E+001, 9.98841038299961E-001, 8.56773106552866E-001, 9.98841038299961E-001, 8.55714920880394E-001, 5.65352776390011E-002, 2.00000000000000E+000
 1.55727040972913E+001, 9.99012734902737E-001, 8.61318377566963E-001, 9.99012734902737E-001, 8.59981917541022E-001, 4.91929312139820E-002, 2.00000000000000E+000
 1.56331604230495E+001, 9.99082433396470E-001, 8.66104929495448E-001, 9.99082433396470E-001, 8.64519703041345E-001, 5.39335744292461E-002, 2.00000000000000E+000
 1.56936167488077E+001, 9.98920916595114E-001, 8.70897228581820E-001, 9.98920916595114E-001, 8.69102741998176E-001, 5.35405798965193E-002, 2.00000000000000E+000
 1.57540730745659E+001, 9.99035463827597E-001, 8.75536028528109E-001, 9.99035463827597E-001, 8.73571894151301E-001, 5.32958232815096E-002, 2.00000000000000E+000
 1.58145294003241E+001, 9.99205222369542E-001, 8.80122206314943E-001, 9.99205222369542E-001, 8.78020634288971E-001, 4.84440244513044E-002, 2.00000000000000E+000
 1.58749857260823E+001, 9.99381951854232E-001, 8.84776636166464E-001, 9.99381951854232E-001, 8.82562158822839E-001, 5.45231918273869E-002, 2.00000000000000E+000
 1.59354420518405E+001, 9.99631904083762E-001, 8.89573458740774E-001, 9.99631904083762E-001, 8.87264095880503E-001, 5.55693502509086E-002, 2.00000000000000E+000
 1.59958983775988E+001, 9.99897752373629E-001, 8.94539177388346E-001, 9.99897752373629E-001, 8.92147026735818E-001, 6.12018955829486E-002, 2.00000000000000E+000
 1.60563547033570E+001, 1.00022570020227E+000, 8.99544972274526E-001, 1.00022570020227E+000, 8.97073969863081E-001, 6.23017762298393E-002, 2.00000000000000E+000
 1.61168110291152E+001, 1.00056169190170E+000, 9.04371535200887E-001, 1.00056169190170E+000, 9.01819312786265E-001, 7.08700467914532E-002, 2.00000000000000E+000
 1.61772673548734E+001, 1.00088839813252E+000, 9.08803870992735E-001, 1.00088839813252E+000, 9.06165690650428E-001, 8.09191869127499E-002, 2.00000000000000E+000
 1.62377236806316E+001, 1.00116154671563E+000, 9.12673364291893E-001, 1.00116154671563E+000, 9.09948470680522E-001, 7.35548323108599E-002, 2.00000000000000E+000
 1.62920958340825E+001, 1.00114398582696E+000, 9.15840179650534E-001, 1.00114398582696E+000, 9.13043466192045E-001, 5.36880781278775E-002, 2.00000000000000E+000
 1.63464679875335E+001, 1.00127955042131E+000, 9.18893137584155E-001, 1.00127955042131E+000, 9.16052248825723E-001, 5.26775000863199E-002, 2.00000000000000E+000
 1.64008401409844E+001, 1.00155231829048E+000, 9.21707733991242E-001, 1.00155231829048E+000, 9.18865179890123E-001, 3.99951590776184E-002, 2.00000000000000E+000
 1.64552122944353E+001, 1.00158855825552E+000, 9.24583510521731E-001, 1.00158855825552E+000, 9.21793546720502E-001, 4.00512344253400E-002, 2.00000000000000E+000
 1.65095844478863E+001, 1.00209616407743E+000, 9.26393365092493E-001, 1.00209616407743E+000, 9.23690560434153E-001, 9.59574886578430E-002, 1.00000000000000E+000
 1.65574960033784E+001, 1.00213194856317E+000, 9.28546383955507E-001, 1.00213194856317E+000, 9.25965882222835E-001, 8.67635549800978E-002, 1.00000000000000E+000
 1.66054075588706E+001, 1.00186596398658E+000, 9.31762815836903E-001, 1.00186596398658E+000, 9.29373359129410E-001, 3.74470465062412E-002, 2.00000000000000E+000
 1.66533191143627E+001, 1.00190526847232E+000, 9.34915131346219E-001, 1.00190526847232E+000, 9.32761318495783E-001, 8.08699523364085E-002, 1.00000000000000E+000
 1.66955647933204E+001, 1.00205820603449E+000, 9.38137228377146E-001, 1.00205820603449E+000, 9.36226220497338E-001, 4.59713712798185E-002, 1.00000000000000E+000
 1.67378104722780E+001, 1.00228661055729E+000, 9.41590242564704E-001, 1.00228661055729E+000, 9.39942817934887E-001, 5.13888473746565E-002, 1.00000000000000E+000
 1.67800561512357E+001, 1.00245996904936E+000, 9.45422375358186E-001, 1.00245996904936E+000, 9.44048583107211E-001, 5.25002730894597E-002, 1.00000000000000E+000
 1.68166611276911E+001, 1.00226996162691E+000, 9.49434468885085E-001, 1.00226996162691E+000, 9.48309549647243E-001, 3.09768563312496E-002, 1.00000000000000E+000
 1.68532661041465E+001, 1.00209868500511E+000, 9.53756630715887E-001, 1.00209868500511E+000, 9.52883316700638E-001, 2.92702694285339E-002, 1.00000000000000E+000
 1.68898710806019E+001, 1.00201746277025E+000, 9.58321807777689E-001, 1.00201746277025E+000, 9.57693422213163E-001, 3.00496224503104E-002, 1.00000000000000E+000
 1.69224801895835E+001, 1.00186021318933E+000, 9.62741853320463E-001, 1.00186021318933E+000, 9.62323625611927E-001, 2.41506830258855E-002, 1.00000000000000E+000
 1.69550892985650E+001, 1.00179494686743E+000, 9.67383687643015E-001, 1.00179494686743E+000, 9.67169049403123E-001, 2.37687860765853E-002, 1.00000000000000E+000
 1.69876984075466E+001, 1.00176990359594E+000, 9.72232633813185E-001, 1.00176990359594E+000, 9.72212752578649E-001, 2.42992111111893E-002, 1.00000000000000E+000
 1.70203075165281E+001, 1.00177817516085E+000, 9.77444066126122E-001, 1.00177817516085E+000, 9.77444066126122E-001, 2.38950138399693E-002, 1.00000000000000E+000
 1.70529166255097E+001, 1.00178330510004E+000, 9.82798886415703E-001, 1.00178330510004E+000, 9.82798886415703E-001, 2.27308858877298E-002, 1.00000000000000E+000
 1.71181348434728E+001, 1.00176857109323E+000, 9.91023221818316E-001, 1.00176857109323E+000, 9.91023221818316E-001, 2.04027987964425E-002, 1.00000000000000E+000
 1.71833530614359E+001, 1.00169727602291E+000, 1.00229903035515E+000, 1.00169727602291E+000, 1.00229903035515E+000, 1.99631799467385E-002, 1.00000000000000E+000
 1.72550931011953E+001, 1.00172559750608E+000, 1.01483324659302E+000, 1.00172559750608E+000, 1.01483324659302E+000, 2.33665622243044E-002, 1.00000000000000E+000
 1.72945501230630E+001, 1.00179123330726E+000, 1.02523443267214E+000, 1.00179123330726E+000, 1.02523443267214E+000, 2.88942865133730E-002, 1.00000000000000E+000
 1.73813555711719E+001, 1.00197382086479E+000, 1.03690564014206E+000, 1.00197382086479E+000, 1.03690564014206E+000, 3.85361714375740E-002, 1.00000000000000E+000
 1.74247582952263E+001, 1.00213560721774E+000, 1.04872323373936E+000, 1.00213560721774E+000, 1.04872323373936E+000, 3.67755407911812E-002, 1.00000000000000E+000
 1.74601035694936E+001, 1.00200265685267E+000, 1.05623659020350E+000, 1.00200265685267E+000, 1.05623659020350E+000, 2.17348236830608E-002, 1.00000000000000E+000
 1.75262917352565E+001, 1.00172754752615E+000, 1.06783374965875E+000, 1.00172754752615E+000, 1.06783374965875E+000, 1.88443218043689E-002, 1.00000000000000E+000
 1.75879775182477E+001, 1.00137672117588E+000, 1.08429148844193E+000, 1.00137672117588E+000, 1.08429148844193E+000, 2.21588745781608E-002, 1.00000000000000E+000
 1.76496633012389E+001, 1.00128015061604E+000, 1.10113741768850E+000, 1.00128015061604E+000, 1.10113741768850E+000, 2.38570635943781E-002, 1.00000000000000E+000
 1.77113490842301E+001, 1.00133157579547E+000, 1.11846471707314E+000, 1.00133157579547E+000, 1.11846471707314E+000, 3.03570137239973E-002, 1.00000000000000E+000
 1.77730348672213E+001, 1.00143365946796E+000, 1.13602591011977E+000, 1.00143365946796E+000, 1.13602591011977E+000, 2.54666158139188E-002, 1.00000000000000E+000
 1.78378049393621E+001, 1.00155499634691E+000, 1.15408054937852E+000, 1.00155499634691E+000, 1.15408054937852E+000, 2.78711949796273E-002, 1.00000000000000E+000
 1.79161767266524E+001, 1.00180331244973E+000, 1.17422456689857E+000, 1.00180331244973E+000, 1.17422456689857E+000, 4.62088499663583E-002, 1.00000000000000E+000
 1.79572286152330E+001, 1.00203225457890E+000, 1.18972597572033E+000, 1.00203225457890E+000, 1.18972597572033E+000, 5.61392006889090E-002, 1.00000000000000E+000
 1.80310221637661E+001, 1.00213534593694E+000, 1.20339994410491E+000, 1.00213534593694E+000, 1.20339994410491E+000, 4.31615113567411E-002, 1.00000000000000E+000
 1.80637638237185E+001, 1.00195467919489E+000, 1.21546477377510E+000, 1.00195467919489E+000, 1.21546477377510E+000, 2.60886037241339E-002, 1.00000000000000E+000
 1.81258071686304E+001, 1.00165457539327E+000, 1.22568627571469E+000, 1.00165457539327E+000, 1.22568627571469E+000, 3.16052784406622E-002, 1.00000000000000E+000
 1.81844105385495E+001, 1.00117788213682E+000, 1.23739179262428E+000, 1.00117788213682E+000, 1.23739179262428E+000, 2.64876001200584E-002, 1.00000000000000E+000
 1.82430139084686E+001, 1.00079522417162E+000, 1.24727385893820E+000, 1.00079522417162E+000, 1.24727385893820E+000, 3.15814959932173E-002, 1.00000000000000E+000
 1.83016172783877E+001, 1.00050581437752E+000, 1.25592487394862E+000, 1.00050581437752E+000, 1.25592487394862E+000, 2.86893292975825E-002, 1.00000000000000E+000
 1.83631508168028E+001, 1.00028101747497E+000, 1.26376438190539E+000, 1.00028101747497E+000, 1.26376438190539E+000, 3.18545699446344E-002, 1.00000000000000E+000
 1.84308377090594E+001, 1.00016860997692E+000, 1.27073664645457E+000, 1.00016860997692E+000, 1.27073664645457E+000, 3.82822178045640E-002, 1.00000000000000E+000
 1.85052932905416E+001, 1.00027195582200E+000, 1.27665166439339E+000, 1.00027195582200E+000, 1.27665166439339E+000, 4.58723411882441E-002, 1.00000000000000E+000
 1.85481938874909E+001, 1.00053622369574E+000, 1.28043404221783E+000, 1.00053622369574E+000, 1.28043404221783E+000, 5.55847436535578E-002, 1.00000000000000E+000
 1.86339950813894E+001, 1.00098405945080E+000, 1.28325619254109E+000, 1.00098405945080E+000, 1.28325619254109E+000, 6.26871762758677E-002, 1.00000000000000E+000
 1.86768956783387E+001, 1.00151557136305E+000, 1.28531312116789E+000, 1.00151557136305E+000, 1.28531312116789E+000, 5.98549472157193E-002, 1.00000000000000E+000
 1.87626968722373E+001, 1.00202648919978E+000, 1.28690339070907E+000, 1.00202648919978E+000, 1.28690339070907E+000, 6.60927995951078E-002, 1.00000000000000E+000
 1.88055974691866E+001, 1.00248334813761E+000, 1.28846144991836E+000, 1.00248334813761E+000, 1.28846144991836E+000, 6.41525909237661E-002, 1.00000000000000E+000
 1.88484980661358E+001, 1.00264467441714E+000, 1.28988417318727E+000, 1.00264467441714E+000, 1.28988417318727E+000, 5.71529363489942E-002, 1.00000000000000E+000
 1.89342992600344E+001, 1.00308198145897E+000, 1.29220764067130E+000, 1.00308198145897E+000, 1.29220764067130E+000, 6.42958539165820E-002, 1.00000000000000E+000
 1.89771998569837E+001, 1.00344528142114E+000, 1.29456396697635E+000, 1.00344528142114E+000, 1.29456396697635E+000, 5.65130498768963E-002, 1.00000000000000E+000
 1.90201004539330E+001, 1.00360062089430E+000, 1.29595274425070E+000, 1.00360062089430E+000, 1.29595274425070E+000, 5.05968775788917E-002, 1.00000000000000E+000
 1.91059016478315E+001, 1.00397058086158E+000, 1.29752757798478E+000, 1.00397058086158E+000, 1.29752757798478E+000, 6.29453301730640E-002, 1.00000000000000E+000
 1.91488022447808E+001, 1.00401664799460E+000, 1.29854563158240E+000, 1.00401664799460E+000, 1.29854563158240E+000, 5.35938066490950E-002, 1.00000000000000E+000
 1.92346034386794E+001, 1.00425164477374E+000, 1.29955166262988E+000, 1.00425164477374E+000, 1.29955166262988E+000, 6.58377494838456E-002, 1.00000000000000E+000
 1.92775040356286E+001, 1.00431079112114E+000, 1.30137691245967E+000, 1.00431079112114E+000, 1.30050245731830E+000, 6.04658632118297E-002, 1.00000000000000E+000
 1.93204046325779E+001, 1.00443014179052E+000, 1.30351412564615E+000, 1.00443014179052E+000, 1.30133331706567E+000, 6.66736665360339E-002, 1.00000000000000E+000
 1.94062058264765E+001, 1.00469310169466E+000, 1.30641275643540E+000, 1.00469310169466E+000, 1.30241654645610E+000, 6.76623960035657E-002, 1.00000000000000E+000
 1.94491064234258E+001, 1.00456741726746E+000, 1.30852774262157E+000, 1.00456741726746E+000, 1.30291391045195E+000, 6.45565711383432E-002, 1.00000000000000E+000
 1.95349076173243E+001, 1.00466465658766E+000, 1.30924036302748E+000, 1.00466465658766E+000, 1.30234382408022E+000, 6.61006016016431E-002, 1.00000000000000E+000
 1.95778082142736E+001, 1.00457087056525E+000, 1.30903833781905E+000, 1.00457087056525E+000, 1.30119004562704E+000, 5.86564911525894E-002, 1.00000000000000E+000
 1.96207088112229E+001, 1.00460062060776E+000, 1.30812153337261E+000, 1.00460062060776E+000, 1.29987437468501E+000, 7.27537320789694E-002, 1.00000000000000E+000
 1.97065100051214E+001, 1.00472584179116E+000, 1.30659107729492E+000, 1.00472584179116E+000, 1.29807372857185E+000, 6.88015351043311E-002, 1.00000000000000E+000
 1.97494106020707E+001, 1.00494796379114E+000, 1.30537106527506E+000, 1.00494796379114E+000, 1.29684920890218E+000, 6.23466979218829E-002, 1.00000000000000E+000
